frame_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,quat_x,quat_y,quat_z,quat_w,lookat_x,lookat_y,lookat_z,up_x,up_y,up_z
126,0.0471361,1.66573,1.67962,21.3158,188.459,349.602,0.102394,-0.974804,0.177114,0.0888978,-0.137045,-0.363509,-0.921456,-0.231119,0.916292,-0.327098
127,0.0576597,1.66428,1.66769,22.6446,190.292,348.8,0.112822,-0.970207,0.186021,0.106611,-0.164895,-0.385014,-0.908061,-0.258585,0.905335,-0.336902
128,0.0619044,1.6643,1.66067,22.0513,193.321,349.166,0.11412,-0.968469,0.178361,0.131271,-0.213555,-0.375436,-0.90191,-0.267871,0.910328,-0.315513
129,0.0687315,1.66506,1.65123,21.9111,196.665,350.268,0.109841,-0.965573,0.175295,0.157716,-0.266064,-0.373168,-0.888794,-0.267413,0.914413,-0.303873
130,0.0752457,1.66641,1.64238,21.4674,199.513,351.394,0.104123,-0.963195,0.170541,0.179802,-0.310855,-0.365972,-0.877174,-0.261908,0.920148,-0.291086
131,0.0797502,1.66732,1.63618,21.2166,200.339,352.141,0.0987301,-0.962965,0.168882,0.185549,-0.324007,-0.361894,-0.874101,-0.252819,0.923462,-0.288617
132,0.0886324,1.66862,1.62405,20.817,202.181,353.245,0.0915591,-0.961452,0.165836,0.199311,-0.352889,-0.355385,-0.865547,-0.242166,0.928231,-0.28239
133,0.0926919,1.66866,1.61858,20.9183,202.32,353.479,0.0899543,-0.961228,0.166988,0.20016,-0.354756,-0.357037,-0.864102,-0.239782,0.928047,-0.285016
134,0.0981633,1.66788,1.61029,21.0319,202.517,353.844,0.0873591,-0.96098,0.168431,0.201288,-0.357439,-0.358887,-0.862228,-0.235707,0.927999,-0.28855
135,0.102784,1.66592,1.60216,21.2178,202.537,354.229,0.0844579,-0.960926,0.170657,0.20091,-0.357292,-0.361913,-0.861023,-0.230889,0.927486,-0.29404
136,0.105164,1.66377,1.59678,21.5912,202.294,354.475,0.0826185,-0.960904,0.174406,0.198544,-0.352744,-0.367983,-0.860326,-0.228031,0.925513,-0.302369
137,0.107269,1.66094,1.59136,22.1903,201.878,354.706,0.0809732,-0.960764,0.180141,0.194745,-0.345035,-0.377684,-0.859247,-0.225755,0.921985,-0.314607
138,0.109036,1.65773,1.58643,23.3606,201.003,354.796,0.0805717,-0.960222,0.190752,0.18734,-0.329037,-0.396517,-0.857035,-0.226204,0.914244,-0.33614
139,0.111162,1.6529,1.57954,25.1256,199.607,354.536,0.0828383,-0.958947,0.206168,0.176221,-0.303816,-0.424604,-0.852882,-0.231537,0.901265,-0.366212
140,0.112344,1.64938,1.57342,26.5051,198.131,354.045,0.0860009,-0.958037,0.218108,0.164917,-0.278479,-0.446278,-0.850462,-0.236724,0.890065,-0.389545
141,0.112606,1.64802,1.57047,26.9283,197.28,353.557,0.0889536,-0.957995,0.221621,0.1588,-0.264831,-0.452876,-0.851333,-0.240821,0.885943,-0.396372
142,0.11236,1.64718,1.56875,27.1302,196.76,353.104,0.0919616,-0.957928,0.223105,0.155372,-0.256636,-0.456014,-0.852167,-0.245514,0.883534,-0.398861
143,0.111796,1.64645,1.56664,27.4582,195.992,352.666,0.0944751,-0.957903,0.2259,0.149888,-0.244472,-0.461102,-0.853006,-0.248715,0.880087,-0.404459
144,0.11123,1.64607,1.56607,27.4499,195.668,352.544,0.0948482,-0.95824,0.22594,0.147415,-0.239657,-0.460973,-0.85444,-0.248388,0.87991,-0.405045
145,0.110286,1.64645,1.56639,27.3664,195.366,352.589,0.0937882,-0.958839,0.225544,0.144779,-0.235332,-0.459679,-0.856338,-0.245164,0.880667,-0.405365
146,0.108942,1.6474,1.56657,27.0738,194.799,352.572,0.0925366,-0.960145,0.223523,0.139987,-0.227448,-0.455137,-0.860882,-0.240278,0.882949,-0.403322
147,0.108294,1.64804,1.56756,26.7892,194.493,352.604,0.0913998,-0.961134,0.221413,0.137274,-0.223402,-0.45071,-0.864264,-0.236483,0.885244,-0.400523
148,0.106364,1.65057,1.56978,26.4183,193.449,352.59,0.0891795,-0.963095,0.219093,0.128422,-0.208288,-0.444921,-0.871012,-0.22805,0.88809,-0.39911
