frame_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,quat_x,quat_y,quat_z,quat_w,lookat_x,lookat_y,lookat_z,up_x,up_y,up_z
15,0.266431,1.55001,-0.873135,25.7775,40.9903,348.902,0.174957,0.359911,-0.166028,0.901271,0.590659,-0.434877,0.679708,0.42521,0.88365,0.195856
16,0.258326,1.55033,-0.868529,25.5966,39.9923,349.211,0.175893,0.351555,-0.161566,0.905189,0.57961,-0.432032,0.690942,0.416167,0.885916,0.204835
17,0.245667,1.55046,-0.861591,25.544,38.4164,349.727,0.1792,0.338264,-0.154895,0.910754,0.560636,-0.431205,0.70693,0.403376,0.88779,0.221623
18,0.241139,1.55034,-0.859119,25.7085,37.8027,349.981,0.182093,0.332994,-0.152336,0.912552,0.55227,-0.433793,0.711913,0.399301,0.887271,0.230885
19,0.223214,1.54989,-0.849091,25.7038,35.665,350.925,0.187461,0.314379,-0.141328,0.91981,0.525351,-0.433719,0.732048,0.377858,0.889769,0.255996
20,0.218475,1.54965,-0.846719,25.9464,35.2495,351.307,0.190982,0.310419,-0.138161,0.920911,0.518964,-0.43753,0.734332,0.373037,0.888875,0.265978
21,0.20461,1.54966,-0.839776,26.5856,34.2021,352.29,0.200024,0.300307,-0.129997,0.92353,0.50268,-0.447534,0.739612,0.360249,0.886183,0.291378
22,0.191201,1.55007,-0.832572,27.0639,33.5672,353.466,0.207657,0.293052,-0.120502,0.925461,0.492371,-0.454984,0.741998,0.344749,0.884716,0.31373
23,0.181944,1.55025,-0.827374,27.1347,33.0787,354.293,0.210827,0.287582,-0.113088,0.927394,0.485719,-0.456084,0.745697,0.331015,0.885526,0.325996
24,0.172499,1.55045,-0.822692,27.3674,32.2832,354.907,0.215011,0.27995,-0.107168,0.929469,0.474326,-0.459695,0.750797,0.319603,0.884571,0.339688
25,0.158434,1.55044,-0.815966,27.7696,31.2697,355.888,0.221556,0.269753,-0.0981707,0.931938,0.459285,-0.465917,0.756293,0.302509,0.882551,0.35999
26,0.153705,1.54991,-0.814043,27.723,30.7669,356.069,0.222023,0.265323,-0.0956236,0.933362,0.452824,-0.465198,0.760619,0.296319,0.883124,0.363714
27,0.134869,1.54901,-0.806107,28.1315,29.1393,356.957,0.228658,0.250174,-0.0860425,0.93687,0.429412,-0.471497,0.770257,0.27563,0.880624,0.385394
28,0.130233,1.54851,-0.805044,28.4681,28.9324,357.004,0.231677,0.248281,-0.0859382,0.936642,0.42528,-0.476669,0.769365,0.276028,0.877881,0.391322
29,0.111728,1.54644,-0.800093,29.31,27.7818,357.626,0.240736,0.237301,-0.0801768,0.937713,0.406437,-0.489535,0.771469,0.264619,0.871236,0.413431
30,0.107505,1.54638,-0.799267,29.5753,27.6683,357.649,0.243039,0.236227,-0.0802741,0.937382,0.403851,-0.493567,0.770257,0.26532,0.868976,0.417715
31,0.0945697,1.54557,-0.796571,30.1564,27.1762,357.944,0.248746,0.231351,-0.077943,0.937298,0.394914,-0.502362,0.769204,0.261207,0.864101,0.430233
32,0.0864539,1.54474,-0.795077,30.2095,26.8653,358.309,0.250119,0.227992,-0.0743835,0.938044,0.390523,-0.503164,0.77092,0.253601,0.863815,0.435328
33,0.074567,1.54347,-0.793738,30.4788,26.2533,358.827,0.253728,0.221727,-0.0693082,0.938965,0.381216,-0.507219,0.772919,0.242673,0.861637,0.445749
34,0.0668783,1.54244,-0.793563,30.8137,25.6983,359.054,0.257239,0.216524,-0.0668393,0.939403,0.37242,-0.512248,0.77389,0.236975,0.858721,0.454358
35,0.0550849,1.54094,-0.793192,31.302,24.6005,359.215,0.262173,0.206937,-0.0639162,0.940403,0.355694,-0.519549,0.776885,0.228721,0.85436,0.466643
36,0.0508591,1.54019,-0.793432,31.6887,23.2813,358.562,0.264953,0.197447,-0.0669073,0.941455,0.33632,-0.525303,0.78163,0.230608,0.850647,0.472461
37,0.0392712,1.53745,-0.794468,32.6716,21.1475,358.084,0.273508,0.180691,-0.0673795,0.94234,0.303688,-0.539824,0.785088,0.22583,0.841307,0.491124
38,0.0285391,1.53486,-0.795769,33.7967,18.7702,357.341,0.283087,0.16264,-0.069288,0.942661,0.267399,-0.556247,0.78682,0.222712,0.830122,0.511172
39,0.0225379,1.53301,-0.79654,34.1669,17.2656,356.964,0.286533,0.151122,-0.0691144,0.943549,0.245575,-0.561606,0.790121,0.217029,0.826244,0.519827
40,0.0141379,1.53028,-0.79803,34.9999,15.184,356.45,0.294023,0.135176,-0.0689951,0.943672,0.214552,-0.573576,0.790556,0.209707,0.81758,0.53627
41,0.0092891,1.5291,-0.798689,35.3337,14.0591,356.034,0.296985,0.126963,-0.0698436,0.943823,0.198176,-0.578337,0.791361,0.207252,0.813844,0.542867
42,0.0051262,1.52762,-0.799491,35.5089,13.3208,355.997,0.298837,0.120971,-0.0683858,0.944132,0.187554,-0.580829,0.792125,0.201432,0.812039,0.547738
43,-0.0005269,1.52563,-0.800774,36.0737,12.0133,355.953,0.304224,0.110311,-0.0657672,0.943904,0.16823,-0.588825,0.790559,0.191274,0.806245,0.559806
44,-0.0038123,1.52438,-0.801243,36.419,11.3523,355.994,0.307487,0.104763,-0.0639271,0.943605,0.158397,-0.593686,0.788953,0.18507,0.80273,0.566898
45,-0.0070314,1.5229,-0.801416,36.7362,10.7009,355.966,0.310439,0.0994834,-0.0626204,0.943297,0.148805,-0.598131,0.787462,0.179906,0.799413,0.573213
46,-0.0119518,1.52077,-0.801685,37.4192,9.49005,355.701,0.316509,0.0902841,-0.0619161,0.942251,0.130947,-0.607642,0.783342,0.173833,0.791977,0.585282
47,-0.0147531,1.51957,-0.801593,37.5945,8.68982,355.642,0.318334,0.0838846,-0.0602862,0.942333,0.119712,-0.610069,0.783253,0.167026,0.790057,0.58984
48,-0.0194658,1.51774,-0.801462,37.9887,7.43797,355.522,0.322145,0.0739719,-0.0579543,0.942015,0.102026,-0.615506,0.781501,0.156847,0.785727,0.598358
49,-0.0212667,1.5176,-0.801354,38.0732,6.73526,355.38,0.323106,0.068609,-0.0571816,0.942139,0.092327,-0.616668,0.78179,0.152082,0.784665,0.600976
50,-0.0281448,1.5168,-0.80089,37.9855,4.23084,355.102,0.323439,0.0487677,-0.0523768,0.943539,0.058147,-0.615463,0.786018,0.130386,0.785288,0.605245
51,-0.0319374,1.51666,-0.800989,37.7626,2.47688,354.648,0.322225,0.0355327,-0.0511513,0.944612,0.0341648,-0.612391,0.789817,0.119535,0.787109,0.60512
52,-0.0359661,1.51692,-0.801166,37.5507,0.537256,353.918,0.321166,0.0215066,-0.0517319,0.945364,0.007434,-0.609463,0.792779,0.111625,0.788352,0.605013
53,-0.0419786,1.5174,-0.801732,37.1373,357.779,353.14,0.31891,0.000707,-0.0505407,0.946436,-0.0308977,-0.603727,0.796592,0.0961181,0.791484,0.603584
54,-0.0437326,1.51791,-0.802488,36.9244,356.849,352.974,0.317562,-0.0066336,-0.049406,0.946926,-0.043942,-0.60076,0.798221,0.0893546,0.793427,0.602071
55,-0.0506252,1.51994,-0.804773,36.1085,353.5,352.095,0.312398,-0.0324475,-0.0479014,0.948188,-0.0914614,-0.589316,0.802709,0.070566,0.800225,0.595533
56,-0.0517096,1.52094,-0.805806,35.5696,353.117,352.17,0.308084,-0.0362086,-0.0466074,0.949527,-0.0974799,-0.581692,0.807547,0.0661994,0.805825,0.588442
57,-0.0565469,1.52423,-0.810021,34.3615,350.673,352.092,0.299064,-0.0571876,-0.0417008,0.951604,-0.133782,-0.564413,0.81458,0.0451597,0.817643,0.573952
58,-0.057265,1.52565,-0.81081,33.64,350.448,352.452,0.292982,-0.0605415,-0.0387495,0.953412,-0.138148,-0.553973,0.820993,0.0384134,0.82532,0.563356
59,-0.0596058,1.52879,-0.814569,31.9567,349.09,352.682,0.279302,-0.0737196,-0.0349606,0.956731,-0.160589,-0.529279,0.833112,0.0257157,0.841537,0.539588
60,-0.0611852,1.53111,-0.819177,30.8129,347.859,352.9,0.269981,-0.0853943,-0.0313233,0.95856,-0.180624,-0.512236,0.839636,0.0139408,0.852258,0.522936
61,-0.0611772,1.53145,-0.820674,30.9827,347.698,353.011,0.271355,-0.0868747,-0.0298365,0.958086,-0.18266,-0.514778,0.837639,0.0100241,0.850953,0.525147
62,-0.0615722,1.53304,-0.825162,30.479,347.007,353.358,0.267052,-0.0938536,-0.0258443,0.958753,-0.193768,-0.507223,0.839749,-0.000571,0.85603,0.516925
63,-0.0614708,1.53448,-0.829264,30.0084,346.522,353.968,0.262709,-0.0996582,-0.0201317,0.959504,-0.201822,-0.500127,0.842105,-0.0137294,0.861158,0.508152
64,-0.0612192,1.53762,-0.834845,28.7327,345.754,355.133,0.251084,-0.109557,-0.0100733,0.961693,-0.215778,-0.480725,0.849908,-0.0356412,0.873711,0.485139
65,-0.0613419,1.53773,-0.836456,28.5284,345.497,355.241,0.249291,-0.112078,-0.0088434,0.961881,-0.22002,-0.477595,0.850585,-0.0388674,0.875551,0.481559
66,-0.0615597,1.53853,-0.840561,28.5804,344.914,355.401,0.249604,-0.117285,-0.0061667,0.961199,-0.228547,-0.478391,0.847884,-0.0466947,0.87532,0.481284
67,-0.0616018,1.53868,-0.843286,28.6752,344.58,355.545,0.250263,-0.120343,-0.004119,0.960661,-0.233278,-0.479845,0.845772,-0.0523207,0.874703,0.481827
68,-0.0616749,1.53899,-0.844162,28.9333,344.587,355.719,0.252237,-0.120508,-0.0023605,0.96013,-0.232598,-0.483791,0.843709,-0.0562604,0.872742,0.484929
69,-0.0620654,1.53894,-0.847137,28.9095,344.328,356.084,0.251651,-0.123496,0.0012341,0.959906,-0.236468,-0.483427,0.842841,-0.0645251,0.873341,0.482817
70,-0.0625269,1.53794,-0.849853,29.1134,344.15,356.468,0.252932,-0.125716,0.0050962,0.959268,-0.238613,-0.48654,0.840442,-0.0733725,0.871999,0.483977
71,-0.0630327,1.53621,-0.851661,29.6724,343.991,356.82,0.257198,-0.127519,0.0090846,0.957865,-0.239619,-0.49504,0.835176,-0.0829991,0.867533,0.490406
72,-0.0640222,1.53295,-0.854616,30.5483,343.689,357.381,0.263834,-0.130856,0.0155359,0.955525,-0.241875,-0.508265,0.826537,-0.0987385,0.860301,0.500134
73,-0.0646366,1.53077,-0.856162,31.7825,343.249,357.645,0.273713,-0.134496,0.0203237,0.952144,-0.244993,-0.526696,0.813984,-0.112329,0.849336,0.515762
74,-0.0663529,1.52522,-0.860788,34.3214,342.485,358.014,0.29409,-0.140401,0.0285506,0.944978,-0.24856,-0.563834,0.787597,-0.136541,0.825392,0.5478
75,-0.0676731,1.52201,-0.863379,36.1008,341.933,357.912,0.30868,-0.143686,0.0315329,0.939722,-0.250582,-0.589208,0.768142,-0.14797,0.807445,0.571085
76,-0.0696311,1.51822,-0.866218,37.529,341.186,357.985,0.320026,-0.149153,0.036145,0.934896,-0.255751,-0.609164,0.750674,-0.163049,0.792554,0.587599
77,-0.0712589,1.51637,-0.86873,38.6046,340.565,358.04,0.328487,-0.153708,0.039876,0.931064,-0.260026,-0.623943,0.736941,-0.175236,0.781013,0.599426
78,-0.0722052,1.51601,-0.870098,38.6397,340.451,358.232,0.328472,-0.155159,0.04181,0.930744,-0.26136,-0.624421,0.736063,-0.17976,0.780716,0.598473
79,-0.0730602,1.51583,-0.871589,38.5819,340.478,358.393,0.327795,-0.155439,0.0429589,0.930883,-0.261227,-0.623633,0.736778,-0.181884,0.78141,0.596923
80,-0.0743509,1.51561,-0.874036,38.6841,340.386,358.624,0.328273,-0.156785,0.0452458,0.930381,-0.262034,-0.625026,0.73531,-0.187128,0.780379,0.596651
81,-0.0750855,1.51536,-0.875812,38.815,340.322,358.754,0.329131,-0.157599,0.0466707,0.929869,-0.262372,-0.626808,0.733671,-0.190537,0.77899,0.597387
82,-0.0761935,1.51507,-0.877304,38.7964,340.159,358.88,0.328737,-0.159299,0.048139,0.929644,-0.264533,-0.626554,0.733111,-0.19424,0.779229,0.59588
83,-0.0779678,1.51443,-0.879606,38.7802,339.879,358.738,0.328688,-0.161168,0.0477662,0.929359,-0.268165,-0.626335,0.731978,-0.194732,0.779365,0.595541
84,-0.0789618,1.51402,-0.881229,39.0958,339.858,358.59,0.331443,-0.160723,0.0470855,0.928492,-0.267248,-0.630619,0.728627,-0.193978,0.775857,0.600348
85,-0.0807462,1.51338,-0.883517,39.3368,339.876,358.502,0.333521,-0.160173,0.0466812,0.927863,-0.266098,-0.633878,0.726217,-0.19347,0.773169,0.60397
86,-0.082081,1.51287,-0.884987,39.471,340.003,358.534,0.334614,-0.159155,0.0467623,0.92764,-0.263982,-0.635687,0.725407,-0.193268,0.771694,0.605917
87,-0.0844904,1.51189,-0.887122,39.6524,340.179,358.543,0.336138,-0.157645,0.0465862,0.927356,-0.261067,-0.638128,0.724318,-0.192385,0.769681,0.608752
88,-0.0862479,1.51117,-0.88861,39.7958,340.272,358.502,0.337391,-0.156685,0.0461873,0.927083,-0.259353,-0.640054,0.723234,-0.191367,0.768067,0.611106
89,-0.0872436,1.51088,-0.889329,39.9315,340.263,358.414,0.338603,-0.15642,0.045704,0.92671,-0.258962,-0.641871,0.721762,-0.190637,0.766519,0.613275
90,-0.0896834,1.50974,-0.892504,40.258,340.344,358.339,0.341372,-0.155336,0.0453283,0.925895,-0.256702,-0.646231,0.718672,-0.189993,0.762822,0.618066
91,-0.0914169,1.50838,-0.896802,40.6182,340.355,358.466,0.344107,-0.155397,0.0468373,0.924796,-0.255187,-0.651015,0.714884,-0.193576,0.758793,0.621901
92,-0.0915596,1.50728,-0.900936,40.878,340.153,358.692,0.345806,-0.157547,0.0496391,0.923652,-0.256705,-0.65445,0.711195,-0.200659,0.755908,0.623168
93,-0.0907793,1.50526,-0.908404,41.4343,339.965,358.866,0.349955,-0.159243,0.0524165,0.921643,-0.256843,-0.661761,0.704347,-0.208074,0.749568,0.628373
94,-0.0889971,1.50381,-0.91393,41.8347,339.775,359.195,0.352619,-0.161536,0.0562229,0.920003,-0.257576,-0.666984,0.699133,-0.217371,0.744998,0.630656
95,-0.0854101,1.50155,-0.922497,42.0803,339.402,359.395,0.354115,-0.164996,0.0593347,0.918618,-0.261113,-0.670172,0.694759,-0.225867,0.742165,0.631012
96,-0.0819905,1.50003,-0.928508,42.2553,339.259,359.339,0.355522,-0.165866,0.0595893,0.917901,-0.262127,-0.672435,0.692186,-0.227332,0.740107,0.632899
97,-0.0777963,1.49931,-0.934826,42.6951,339.336,359.038,0.359512,-0.164029,0.0575895,0.916804,-0.259356,-0.678097,0.687691,-0.223537,0.734869,0.640312
98,-0.0710992,1.49884,-0.944092,43.179,339.323,358.792,0.363719,-0.163045,0.0563875,0.915393,-0.257482,-0.68428,0.682249,-0.221839,0.729057,0.647505
99,-0.0684811,1.49942,-0.946278,42.6693,339.538,358.767,0.359789,-0.161584,0.0547563,0.917303,-0.257042,-0.677766,0.688885,-0.216728,0.735107,0.642376
100,-0.0581388,1.50112,-0.956636,42.3619,340.141,358.608,0.357829,-0.156455,0.0511408,0.919165,-0.251017,-0.67381,0.69496,-0.205982,0.738686,0.641806
101,-0.0552087,1.50191,-0.959371,42.7017,340.535,358.752,0.360531,-0.153531,0.0515477,0.91858,-0.244891,-0.678182,0.692891,-0.205407,0.73472,0.646525
102,-0.0470458,1.5034,-0.967556,43.014,341.215,358.726,0.363365,-0.147801,0.0496236,0.918509,-0.23545,-0.682176,0.692242,-0.198571,0.731007,0.652839
103,-0.0389918,1.50443,-0.975796,43.2509,341.849,358.748,0.365503,-0.142652,0.0481026,0.918555,-0.226905,-0.685194,0.692115,-0.19265,0.728187,0.657746
104,-0.0365837,1.50437,-0.978549,43.2994,341.744,358.635,0.365989,-0.143099,0.04759,0.918319,-0.227986,-0.68581,0.691149,-0.192151,0.727574,0.65857
105,-0.0292016,1.50442,-0.987279,43.489,341.962,358.324,0.367978,-0.14024,0.0446549,0.918113,-0.224649,-0.688215,0.68985,-0.185207,0.725196,0.663166
106,-0.0218059,1.50406,-0.996898,43.9031,342.238,357.919,0.37188,-0.136456,0.0410603,0.917278,-0.219797,-0.693441,0.68617,-0.176818,0.720038,0.671029
107,-0.0172083,1.50354,-1.00371,44.144,342.49,357.559,0.374314,-0.133111,0.03767,0.916925,-0.215904,-0.696464,0.684342,-0.168731,0.716941,0.676407
108,-0.0107582,1.50272,-1.01373,44.2526,342.882,357.181,0.375734,-0.128667,0.0335056,0.91714,-0.210834,-0.697824,0.684537,-0.158148,0.715403,0.680579
109,-0.0091611,1.50232,-1.01674,43.9843,342.9,357.19,0.373587,-0.128736,0.0331755,0.918019,-0.211576,-0.694462,0.68772,-0.1571,0.718665,0.677378
110,-0.0039402,1.50171,-1.02623,43.836,343.014,356.869,0.372791,-0.126872,0.0300395,0.91871,-0.210721,-0.692596,0.68986,-0.149789,0.720249,0.677352
111,0.0006171,1.50114,-1.03553,43.6678,343.116,356.557,0.371815,-0.125163,0.0269896,0.919434,-0.210087,-0.690476,0.692175,-0.142705,0.72205,0.676963
112,0.0017807,1.5006,-1.03861,43.677,343.146,356.476,0.371984,-0.124655,0.0262551,0.919456,-0.209696,-0.690592,0.692178,-0.14102,0.721877,0.677501
113,0.0066051,1.49903,-1.05108,43.6506,343.272,356.164,0.372136,-0.122647,0.0233116,0.919744,-0.208258,-0.690258,0.692944,-0.134164,0.721942,0.678822
114,0.0074799,1.49885,-1.05403,43.7715,343.233,356.127,0.373135,-0.122749,0.0232959,0.919326,-0.208308,-0.691784,0.691406,-0.134437,0.720455,0.680346
115,0.0107651,1.49871,-1.06557,43.7893,343.272,355.853,0.373576,-0.121531,0.0209937,0.919364,-0.207778,-0.692008,0.691342,-0.129404,0.72,0.681802
116,0.0124481,1.49959,-1.07327,43.6713,343.297,355.733,0.372766,-0.121034,0.0197934,0.919785,-0.207893,-0.69052,0.692793,-0.126646,0.721308,0.680938
117,0.0125228,1.49976,-1.07536,43.2905,343.24,355.707,0.369738,-0.121699,0.0192785,0.92093,-0.209897,-0.685697,0.696967,-0.125502,0.725845,0.676313
118,0.0131056,1.50033,-1.08287,43.0032,343.116,355.532,0.367605,-0.122352,0.0178938,0.921725,-0.212394,-0.682039,0.699794,-0.122941,0.729093,0.673282
119,0.0131371,1.50053,-1.08809,43.1827,342.912,355.354,0.369201,-0.123281,0.0173537,0.920973,-0.214262,-0.684327,0.696985,-0.122995,0.726779,0.67577
120,0.0126947,1.50103,-1.09524,43.1855,342.759,355.059,0.369519,-0.123557,0.0154789,0.920842,-0.216113,-0.684362,0.696379,-0.11982,0.726432,0.676712
121,0.0122288,1.50126,-1.0969,42.8425,342.975,354.81,0.367067,-0.121302,0.0123193,0.922169,-0.214678,-0.679985,0.701094,-0.111773,0.730219,0.674008
122,0.0112804,1.50179,-1.10324,42.4175,343.12,354.411,0.364095,-0.119226,0.0080759,0.923664,-0.214369,-0.674528,0.706441,-0.101738,0.73474,0.670676
123,0.0100667,1.50184,-1.10977,42.2365,343.445,354.198,0.36288,-0.116081,0.0050869,0.924563,-0.210957,-0.672193,0.709686,-0.0936537,0.736584,0.669831
124,0.008696,1.50179,-1.11418,42.3611,343.961,354.257,0.363842,-0.112003,0.0040882,0.924693,-0.204162,-0.673801,0.710148,-0.0890634,0.735204,0.671969
125,0.0061911,1.50164,-1.1206,42.3194,344.656,354.268,0.363515,-0.106457,0.0019154,0.925484,-0.195656,-0.673263,0.713047,-0.0809428,0.735706,0.672447
126,0.004848,1.50155,-1.12283,42.2838,345.003,354.374,0.363137,-0.10402,0.0016324,0.92591,-0.191441,-0.672803,0.714623,-0.07857,0.736258,0.672124
127,0.0006819,1.50118,-1.12945,42.3212,345.904,354.539,0.363299,-0.0972349,0.0001553,0.926584,-0.18008,-0.673286,0.717118,-0.0709386,0.736027,0.673225
128,-0.0046665,1.50076,-1.1362,42.3058,346.862,354.693,0.363044,-0.0899779,-0.0016547,0.927416,-0.168095,-0.673087,0.720207,-0.0622625,0.736393,0.673683
129,-0.0089751,1.50055,-1.1408,42.3785,347.559,354.859,0.363492,-0.0848134,-0.0024476,0.927725,-0.159147,-0.674025,0.721361,-0.0571165,0.735736,0.674856
130,-0.0138144,1.50034,-1.14507,42.3643,348.479,355.121,0.363167,-0.0782044,-0.0032494,0.92843,-0.147575,-0.673843,0.723987,-0.0507689,0.736198,0.674859
131,-0.0219622,1.5,-1.15141,42.2868,350.017,355.604,0.362184,-0.0673121,-0.0042723,0.929663,-0.12825,-0.672843,0.728584,-0.0408151,0.73761,0.673993
132,-0.0286228,1.4996,-1.15589,42.3203,351.259,356.058,0.362157,-0.058643,-0.0044889,0.93026,-0.112358,-0.673274,0.730806,-0.0341244,0.737644,0.674327
133,-0.0394161,1.49902,-1.1626,42.404,353.062,356.742,0.362453,-0.0461306,-0.0045796,0.930849,-0.0892009,-0.674354,0.733,-0.0249146,0.737214,0.6752
134,-0.0441417,1.49901,-1.16466,42.4532,353.703,357.177,0.362662,-0.0422781,-0.0030502,0.930956,-0.0809305,-0.674988,0.733377,-0.0249862,0.736933,0.675504
135,-0.0634057,1.49878,-1.17284,42.3818,355.924,358.388,0.361678,-0.0280707,-0.000255,0.93188,-0.0525015,-0.674067,0.736802,-0.0198298,0.738378,0.674096
136,-0.0696562,1.49854,-1.17497,42.2585,356.119,358.553,0.360636,-0.0270375,0.0004366,0.932315,-0.0501,-0.672476,0.738421,-0.0203154,0.739883,0.672429
137,-0.0877703,1.49794,-1.18146,42.1611,357.355,359.1,0.359742,-0.0187055,0.0009711,0.932864,-0.0342007,-0.671218,0.740471,-0.0152701,0.741169,0.671145
138,-0.107376,1.49728,-1.18803,42.046,358.569,359.57,0.358756,-0.0103082,0.0009737,0.933374,-0.0185441,-0.669727,0.742376,-0.0092139,0.742587,0.669687
139,-0.114389,1.49707,-1.19043,41.9886,358.76,359.446,0.358299,-0.0083729,-0.0006333,0.933569,-0.0160871,-0.668983,0.743103,-0.0048176,0.743243,0.669004
140,-0.143108,1.49654,-1.19928,41.8423,0.238973,359.588,0.357072,0.0032318,-0.0041031,0.934062,0.0031072,-0.667082,0.744978,0.0099731,0.744965,0.667029
141,-0.150982,1.49621,-1.20152,41.7466,0.531297,359.597,0.356281,0.0055864,-0.0049411,0.934349,0.0069184,-0.665837,0.746065,0.013214,0.746079,0.665727
142,-0.173659,1.49552,-1.20795,41.7108,1.09058,359.431,0.355946,0.0106594,-0.0080239,0.934411,0.0142084,-0.665371,0.746377,0.0225836,0.746476,0.665029
143,-0.196313,1.49408,-1.21404,41.6629,1.17368,359.288,0.355535,0.0117824,-0.0094504,0.934541,0.0153023,-0.664747,0.746912,0.0260416,0.747011,0.664302
144,-0.210959,1.49257,-1.21776,41.5716,0.784677,358.703,0.354771,0.0104191,-0.0130142,0.934804,0.0102454,-0.663555,0.748057,0.0317242,0.747936,0.663013
145,-0.224588,1.49039,-1.22141,41.1753,0.730044,357.984,0.351473,0.0121485,-0.0187068,0.935932,0.0095904,-0.658364,0.752638,0.0435564,0.752234,0.657455
146,-0.243123,1.48731,-1.22773,41.092,0.752976,357.392,0.350721,0.0141393,-0.0236181,0.936076,0.0099042,-0.65727,0.75359,0.0541345,0.752875,0.655934
147,-0.253797,1.48686,-1.23353,42.108,0.647079,357.279,0.359015,0.0137965,-0.0241822,0.932916,0.0083784,-0.67053,0.741835,0.0550262,0.741046,0.669195
148,-0.269126,1.48753,-1.2425,43.2958,0.390211,356.922,0.368681,0.013073,-0.0262222,0.929094,0.0049568,-0.685765,0.727807,0.0583653,0.726773,0.684393
149,-0.273476,1.48949,-1.24589,43.3781,0.0599846,356.55,0.369387,0.0116109,-0.0281641,0.928776,0.0007609,-0.68681,0.726837,0.0608941,0.72552,0.685502
150,-0.290172,1.49566,-1.25878,43.6871,359.486,355.679,0.371962,0.009867,-0.0333234,0.927597,-0.006485,-0.690719,0.723094,0.0691617,0.721068,0.689404
151,-0.293323,1.49705,-1.26116,42.6688,359.461,355.588,0.363706,0.0096313,-0.0341495,0.930838,-0.0069104,-0.67776,0.735251,0.0705812,0.733104,0.676444
152,-0.303287,1.5012,-1.26937,41.543,359.334,355.503,0.354576,0.0084844,-0.0346244,0.934347,-0.0086992,-0.663182,0.748407,0.0707192,0.746153,0.662007
153,-0.312503,1.50393,-1.27762,40.6923,359.045,355.642,0.347725,0.0054082,-0.0327501,0.937009,-0.012641,-0.651996,0.758117,0.0651353,0.75603,0.651288
154,-0.318141,1.50525,-1.28371,40.7045,358.786,355.607,0.347896,0.0034036,-0.0322519,0.936972,-0.0160626,-0.652157,0.757913,0.0628065,0.755856,0.651718
155,-0.322818,1.5068,-1.28958,40.8982,358.722,355.919,0.349504,0.0019947,-0.0294685,0.936469,-0.0168628,-0.654716,0.755687,0.0565871,0.753958,0.654481
156,-0.32933,1.50968,-1.29768,40.4546,358.616,356.344,0.345906,-0.0003022,-0.0257567,0.937916,-0.0183857,-0.648845,0.760699,0.0481062,0.759372,0.648876
157,-0.332779,1.51206,-1.30278,39.821,358.42,356.76,0.34075,-0.003331,-0.0218845,0.939893,-0.0211758,-0.640392,0.767756,0.0388681,0.766821,0.640683
158,-0.335418,1.51466,-1.30785,39.1267,358.018,357.28,0.335091,-0.0083431,-0.0165712,0.942003,-0.0268242,-0.631037,0.775289,0.0256288,0.774879,0.63159
