1712059032, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
65, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
73, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
1404, 0.6614472, 1.4923800, 0.0397451, 6.2715150, 228.0911000, 355.6418000, -0.0569447, 0.9103476, -0.0344490, -0.4084579, -0.7397539, -0.1092401, -0.6639509, -0.1318208, 0.9911411, -0.0162022
1444, 0.6611753, 1.4922060, 0.0408936, 6.3906070, 228.3104000, 355.6345000, -0.0574911, 0.9094919, -0.0352607, -0.4102145, -0.7421193, -0.1113060, -0.6609614, -0.1335043, 0.9909029, -0.0169712
1482, 0.6608948, 1.4922280, 0.0418540, 6.4138060, 228.4247000, 355.6124000, -0.0577833, 0.9090579, -0.0353088, -0.4111303, -0.7434020, -0.1117084, -0.6594502, -0.1340898, 0.9908288, -0.0166825
1511, 0.6606210, 1.4922760, 0.0424032, 6.3924700, 228.4695000, 355.5850000, -0.0579391, 0.9088954, -0.0350180, -0.4114923, -0.7439491, -0.1113383, -0.6588957, -0.1341404, 0.9908336, -0.0159724
1554, 0.6604180, 1.4923050, 0.0426405, 6.4006940, 228.4379000, 355.5885000, -0.0579305, 0.9090061, -0.0351121, -0.4112409, -0.7435729, -0.1114810, -0.6592961, -0.1341975, 0.9908224, -0.0161873
1581, 0.6601184, 1.4923190, 0.0430016, 6.3771740, 228.3615000, 355.6039000, -0.0577013, 0.9093013, -0.0350189, -0.4106279, -0.7427278, -0.1110730, -0.6603168, -0.1336952, 0.9908885, -0.0162980
1609, 0.6599253, 1.4923200, 0.0431731, 6.3643590, 228.2737000, 355.5702000, -0.0578966, 0.9096064, -0.0348406, -0.4099393, -0.7417327, -0.1108507, -0.6614717, -0.1338913, 0.9908682, -0.0159144
