1689343919, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
409, -0.4790447, -0.1732051, 0.3000000, -0.4790447, 0.1732051, 0.3000000, 0.4790447, 0.1732051, 0.3000000, 0.4790447, -0.1732051, 0.3000000, -1596.8160000, -577.3502000, 999.9999000, -1596.8160000, 577.3502000, 999.9999000, 1596.8160000, 577.3502000, 999.9999000, 1596.8160000, -577.3502000, 999.9999000
486, -0.4790447, -0.1732051, 0.3000000, -0.4790447, 0.1732051, 0.3000000, 0.4790447, 0.1732051, 0.3000000, 0.4790447, -0.1732051, 0.3000000, -1596.8160000, -577.3502000, 999.9999000, -1596.8160000, 577.3502000, 999.9999000, 1596.8160000, 577.3502000, 999.9999000, 1596.8160000, -577.3502000, 999.9999000
3436, 0.3494522, -0.1810640, 0.4411155, 0.3749215, 0.1641036, 0.4266002, 0.2432118, 0.1339345, -0.5219132, 0.2177425, -0.2112330, -0.5073979, 1164.8400000, -603.5464000, 1470.3850000, 1249.7380000, 547.0118000, 1422.0000000, 810.7059000, 446.4484000, -1739.7110000, 725.8082000, -704.1099000, -1691.3260000
3517, 0.3448853, -0.1860347, 0.4426387, 0.3712600, 0.1591946, 0.4316328, 0.2484053, 0.1382961, -0.5183173, 0.2220306, -0.2069332, -0.5073115, 1149.6180000, -620.1156000, 1475.4620000, 1237.5330000, 530.6485000, 1438.7760000, 828.0176000, 460.9869000, -1727.7240000, 740.1019000, -689.7772000, -1691.0380000
3547, 0.3453352, -0.1868309, 0.4419520, 0.3705059, 0.1585349, 0.4325227, 0.2481530, 0.1415122, -0.5175695, 0.2229823, -0.2038536, -0.5081402, 1151.1170000, -622.7697000, 1473.1730000, 1235.0200000, 528.4495000, 1441.7420000, 827.1765000, 471.7073000, -1725.2320000, 743.2743000, -679.5118000, -1693.8010000
3617, 0.3442282, -0.1843423, 0.4438566, 0.3659348, 0.1612834, 0.4353886, 0.2501895, 0.1452542, -0.5155485, 0.2284829, -0.2003715, -0.5070806, 1147.4270000, -614.4742000, 1479.5220000, 1219.7820000, 537.6114000, 1451.2950000, 833.9646000, 484.1807000, -1718.4950000, 761.6096000, -667.9048000, -1690.2680000
3629, 0.3399413, -0.1781462, 0.4496529, 0.3555373, 0.1678165, 0.4414915, 0.2562142, 0.1498180, -0.5112658, 0.2406183, -0.1961447, -0.5031043, 1133.1380000, -593.8205000, 1498.8430000, 1185.1240000, 559.3882000, 1471.6380000, 854.0474000, 499.3932000, -1704.2190000, 802.0607000, -653.8155000, -1677.0140000
3685, 0.3419492, -0.1744725, 0.4495709, 0.3513367, 0.1717544, 0.4433361, 0.2547742, 0.1572092, -0.5097640, 0.2453867, -0.1890177, -0.5035292, 1139.8310000, -581.5748000, 1498.5690000, 1171.1220000, 572.5144000, 1477.7870000, 849.2471000, 524.0304000, -1699.2130000, 817.9554000, -630.0588000, -1678.4300000
3719, 0.3460002, -0.1673611, 0.4491749, 0.3440590, 0.1790306, 0.4461562, 0.2511635, 0.1702002, -0.5073783, 0.2531047, -0.1761914, -0.5043596, 1153.3340000, -557.8701000, 1497.2500000, 1146.8630000, 596.7684000, 1487.1880000, 837.2117000, 567.3340000, -1691.2610000, 843.6821000, -587.3044000, -1681.1980000
