1689243568, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
73, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
81, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
3140, 0.1179576, 1.5271320, 0.6318837, 8.4157380, 210.8283000, 0.0030771, -0.0194769, 0.9614318, -0.0707430, -0.2650756, -0.5069485, -0.1463548, -0.8494609, -0.0749558, 0.9892322, -0.1257034
3205, 0.1010714, 1.5292100, 0.5836726, 7.9515900, 211.6410000, 0.0732139, -0.0182892, 0.9598170, -0.0668824, -0.2719256, -0.5195512, -0.1383363, -0.8431664, -0.0714826, 0.9903845, -0.1184431
3227, 0.0932024, 1.5303620, 0.5620213, 8.1328700, 212.8371000, 0.1718397, -0.0186089, 0.9568366, -0.0684442, -0.2818383, -0.5367990, -0.1414692, -0.8317653, -0.0741917, 0.9899382, -0.1204904
3254, 0.0868821, 1.5302430, 0.5448417, 8.4472590, 214.1931000, 0.3134969, -0.0190438, 0.9532705, -0.0711968, -0.2929910, -0.5558876, -0.1468990, -0.8181747, -0.0780279, 0.9891367, -0.1245803
3344, 0.0839162, 1.5304630, 0.5366248, 8.3891870, 214.8433000, 0.2756255, -0.0196106, 0.9516215, -0.0705068, -0.2984304, -0.5652202, -0.1458963, -0.8119363, -0.0794064, 0.9892884, -0.1224868
3354, 0.0782077, 1.5309350, 0.5207573, 8.3774250, 216.6141000, 0.1344335, -0.0218323, 0.9468771, -0.0697123, -0.3131889, -0.5900589, -0.1456932, -0.7941059, -0.0850112, 0.9893271, -0.1183427
3384, 0.0732066, 1.5313850, 0.5053482, 8.3682470, 218.6241000, 0.1432181, -0.0229531, 0.9412456, -0.0692686, -0.3297452, -0.6175626, -0.1455348, -0.7729403, -0.0888909, 0.9893500, -0.1152601
