1712155925, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
82, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
94, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
1407, -1.0189930, 1.0538320, -0.6494300, 1.1832730, 36.1470500, 0.4318219, 0.0109853, 0.3101814, 0.0003788, 0.9506139, 0.5897338, -0.0206506, 0.8073336, 0.0060947, 0.9997584, 0.0211205
1503, -1.0114280, 1.0518380, -0.6535461, 2.4964240, 41.2985000, 0.9441149, 0.0232883, 0.3523825, 0.0000261, 0.9355662, 0.6593556, -0.0435570, 0.7505684, 0.0163640, 0.9989153, 0.0435938
1543, -1.0047310, 1.0509180, -0.6579780, 3.1676870, 45.5144600, 1.2729680, 0.0297819, 0.3863726, -0.0004513, 0.9218618, 0.7123373, -0.0552584, 0.6996585, 0.0238460, 0.9982257, 0.0545609
1583, -0.9987340, 1.0504250, -0.6631538, 3.5101200, 48.7924200, 1.2531970, 0.0324054, 0.4125207, -0.0026946, 0.9103677, 0.7509164, -0.0612248, 0.6575531, 0.0316420, 0.9978853, 0.0567785
1612, -0.9966803, 1.0504980, -0.6650433, 3.4884870, 49.6244900, 1.1593840, 0.0318706, 0.4191507, -0.0035934, 0.9073501, 0.7604037, -0.0608480, 0.6465940, 0.0332381, 0.9979427, 0.0548232
1649, -0.9961035, 1.0507010, -0.6656414, 3.3430000, 49.8264100, 1.1169440, 0.0305577, 0.4207878, -0.0034505, 0.9066377, 0.7627932, -0.0583133, 0.6440078, 0.0319732, 0.9981086, 0.0525056
1668, -0.9947940, 1.0507750, -0.6669586, 3.2567870, 50.4360700, 1.0153230, 0.0294812, 0.4256475, -0.0040944, 0.9043994, 0.7696693, -0.0568111, 0.6359102, 0.0325032, 0.9982282, 0.0498399
1713, -0.9936063, 1.0504520, -0.6686195, 3.2842420, 51.2568400, 1.0589980, 0.0298317, 0.4320981, -0.0040656, 0.9013239, 0.7786781, -0.0572894, 0.6248025, 0.0331092, 0.9981871, 0.0502625
1738, -0.9925444, 1.0503460, -0.6701155, 3.3450060, 51.9582100, 1.1489540, 0.0306261, 0.4375716, -0.0037749, 0.8986539, 0.7862197, -0.0583482, 0.6151862, 0.0335870, 0.9980956, 0.0517410
1792, -0.9917191, 1.0504530, -0.6713884, 3.2786740, 52.4740700, 1.1712720, 0.0301759, 0.4416195, -0.0034822, 0.8966881, 0.7917796, -0.0571924, 0.6081234, 0.0328975, 0.9981546, 0.0510412
1806, -0.9903738, 1.0503900, -0.6739129, 3.1875170, 53.4629700, 1.2046010, 0.0295654, 0.4493499, -0.0031249, 0.8928610, 0.8022292, -0.0556040, 0.5944211, 0.0321507, 0.9982322, 0.0499872
1853, -0.9903638, 1.0505420, -0.6742734, 3.1360830, 53.4862400, 1.1055710, 0.0287757, 0.4495660, -0.0037005, 0.8927758, 0.8025104, -0.0547076, 0.5941247, 0.0324805, 0.9983165, 0.0480532
1864, -0.9898340, 1.0507740, -0.6757621, 2.9764300, 53.9650600, 0.9871383, 0.0270505, 0.4533496, -0.0041092, 0.8909128, 0.8075675, -0.0519251, 0.5874849, 0.0318486, 0.9985028, 0.0444735
1906, -0.9897653, 1.0509310, -0.6761172, 2.8578820, 53.9969100, 0.9264116, 0.0258876, 0.4536308, -0.0041192, 0.8908041, 0.8079792, -0.0498588, 0.5870978, 0.0308256, 0.9986258, 0.0423845
1946, -0.9896630, 1.0512120, -0.6771293, 2.6873540, 54.2414200, 0.7892448, 0.0240095, 0.4555867, -0.0045611, 0.8898559, 0.8105940, -0.0468860, 0.5837286, 0.0299943, 0.9988055, 0.0385740
1976, -0.9897743, 1.0515710, -0.6775711, 2.5935650, 54.3697900, 0.6802093, 0.0228421, 0.4566188, -0.0050603, 0.8893548, 0.8119611, -0.0452508, 0.5819550, 0.0298611, 0.9989052, 0.0360082
2029, -0.9897776, 1.0517990, -0.6777156, 2.4532500, 54.3386400, 0.6430960, 0.0216067, 0.4564029, -0.0047831, 0.8894981, 0.8117324, -0.0428042, 0.5824590, 0.0282318, 0.9990206, 0.0340722
2043, -0.9899393, 1.0521960, -0.6779256, 2.2174480, 54.3152300, 0.5525953, 0.0194169, 0.4562660, -0.0045420, 0.8896199, 0.8116304, -0.0386921, 0.5828885, 0.0257999, 0.9992047, 0.0304026
2073, -0.9900208, 1.0522110, -0.6776942, 2.2192290, 54.2776500, 0.5441759, 0.0193987, 0.4559755, -0.0046081, 0.8897690, 0.8112470, -0.0387232, 0.5834200, 0.0258910, 0.9992049, 0.0303184
2115, -0.9900363, 1.0523140, -0.6773348, 2.2447590, 54.2085900, 0.5418437, 0.0195905, 0.4554367, -0.0047160, 0.8900402, 0.8105291, -0.0391684, 0.5843873, 0.0262394, 0.9991879, 0.0305770
2143, -0.9902192, 1.0522950, -0.6768590, 2.2309340, 54.0526700, 0.5279388, 0.0194344, 0.4542292, -0.0047426, 0.8906602, 0.8089434, -0.0389273, 0.5865963, 0.0261035, 0.9991996, 0.0303103
