1712069180, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
96, 0.7885532, 0.0000000, 0.6149666, 0.0000000, -0.7885532, 0.0000000, 0.6149666, 0.0000000, 0.0000000, 0.8660254, 0.5000000, 0.0000000, 0.0000000, -0.8660254, 0.5000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.3000000, 0.0000000, 0.0000000, -1.0000000, -1000.1340000
107, 0.7885532, 0.0000000, 0.6149666, 0.0000000, -0.7885532, 0.0000000, 0.6149666, 0.0000000, 0.0000000, 0.8660254, 0.5000000, 0.0000000, 0.0000000, -0.8660254, 0.5000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.3000000, 0.0000000, 0.0000000, -1.0000000, -1000.1340000
2572, -0.6717936, 0.0769889, -0.7367266, -1.7651770, 0.6606600, -0.0459933, -0.7492750, -2.2364250, 0.0550882, 0.6721890, -0.7383273, -0.9045286, -0.0663502, -0.6408361, -0.7648050, -3.1432040, -0.0074905, 0.0208533, -0.9997545, -2.3922040, 0.0074901, -0.0208510, 0.9997546, -997.3952000
2620, -0.7050400, 0.0751023, -0.7051796, -1.6724170, 0.6255849, -0.0462848, -0.7787820, -2.3145230, 0.0202399, 0.6711789, -0.7410190, -0.9078408, -0.1006110, -0.6420293, -0.7600499, -3.1250620, -0.0534559, 0.0193879, -0.9983820, -2.3823400, 0.0534537, -0.0193864, 0.9983822, -997.4231000
2645, -0.7216376, 0.0757208, -0.6881174, -1.6189950, 0.6068570, -0.0455662, -0.7935038, -2.3517110, 0.0025806, 0.6718479, -0.7406846, -0.9023989, -0.1186844, -0.6413457, -0.7580169, -3.1140810, -0.0772223, 0.0202874, -0.9968075, -2.3714180, 0.0772238, -0.0202868, 0.9968074, -997.4486000
2689, -0.7261152, 0.0730950, -0.6836767, -1.6092370, 0.6018278, -0.0468333, -0.7972515, -2.3636110, -0.0029873, 0.6699725, -0.7423798, -0.9090809, -0.1227329, -0.6434081, -0.7556207, -3.1095670, -0.0836183, 0.0176684, -0.9963413, -2.3728590, 0.0836202, -0.0176677, 0.9963410, -997.4774000
2705, -0.7327573, 0.0680021, -0.6770838, -1.5966580, 0.5943444, -0.0491952, -0.8027046, -2.3815470, -0.0117223, 0.6663722, -0.7455270, -0.9219752, -0.1282863, -0.6473486, -0.7513204, -3.1020900, -0.0931217, 0.0126529, -0.9955744, -2.3764630, 0.0931209, -0.0126536, 0.9955744, -997.5018000
2742, -0.7338266, 0.0635616, -0.6763567, -1.6010390, 0.5933413, -0.0514338, -0.8033062, -2.3868100, -0.0141284, 0.6631197, -0.7483800, -0.9346899, -0.1279766, -0.6508520, -0.7483405, -3.0991310, -0.0945160, 0.0081594, -0.9954899, -2.3829510, 0.0945159, -0.0081598, 0.9954899, -997.4108000
2783, -0.7390760, 0.0550615, -0.6713679, -1.5983010, 0.5873720, -0.0580348, -0.8072336, -2.4076420, -0.0214182, 0.6555828, -0.7548194, -0.9632593, -0.1320347, -0.6585904, -0.7408276, -3.0888640, -0.1020637, -0.0020004, -0.9947758, -2.3951240, 0.1020725, 0.0020005, 0.9947750, -997.4783000
2812, -0.7438533, 0.0492547, -0.6665255, -1.5913990, 0.5817498, -0.0631921, -0.8109093, -2.4254040, -0.0275730, 0.6500370, -0.7594022, -0.9834162, -0.1363993, -0.6641349, -0.7350646, -3.0796930, -0.1090603, -0.0093768, -0.9939910, -2.4024310, 0.1090531, 0.0093764, 0.9939917, -997.3825000
2854, -0.7467619, 0.0451558, -0.6635568, -1.5878800, 0.5783377, -0.0665046, -0.8130823, -2.4363730, -0.0315756, 0.6462818, -0.7624452, -0.9969272, -0.1387903, -0.6678768, -0.7312167, -3.0737170, -0.1133127, -0.0143631, -0.9934555, -2.4074430, 0.1133181, 0.0143634, 0.9934550, -997.4371000
2897, -0.7503694, 0.0388593, -0.6598756, -1.5850050, 0.5740871, -0.0719123, -0.8156303, -2.4518010, -0.0366752, 0.6403034, -0.7672460, -1.0185790, -0.1416393, -0.6737375, -0.7252697, -3.0647630, -0.1185995, -0.0222374, -0.9926932, -2.4158890, 0.1185987, 0.0222373, 0.9926932, -997.4619000
2910, -0.7537848, 0.0318417, -0.6563496, -1.5836080, 0.5701076, -0.0773255, -0.8179229, -2.4665810, -0.0419743, 0.6339353, -0.7722462, -1.0412760, -0.1438202, -0.6799434, -0.7190220, -3.0556040, -0.1235745, -0.0306006, -0.9918634, -2.4248920, 0.1235732, 0.0306015, 0.9918636, -997.4175000
2952, -0.7547259, 0.0291601, -0.6553919, -1.5842270, 0.5691294, -0.0781150, -0.8185290, -2.4694180, -0.0440938, 0.6322064, -0.7735443, -1.0469900, -0.1436423, -0.6817256, -0.7173681, -3.0533850, -0.1248659, -0.0329359, -0.9916268, -2.4272170, 0.1248598, 0.0329376, 0.9916276, -997.3775000
2984, -0.7575337, 0.0219828, -0.6524258, -1.5844600, 0.5659341, -0.0827574, -0.8202865, -2.4816520, -0.0491452, 0.6261334, -0.7781656, -1.0679990, -0.1446633, -0.6876087, -0.7115244, -3.0449880, -0.1289047, -0.0408880, -0.9908137, -2.4356060, 0.1288924, 0.0408888, 0.9908152, -997.3513000
3010, -0.7592502, 0.0169498, -0.6505781, -1.5853030, 0.5640370, -0.0853811, -0.8213235, -2.4887690, -0.0526682, 0.6222050, -0.7810807, -1.0812720, -0.1447954, -0.6914251, -0.7077892, -3.0397660, -0.1313358, -0.0460393, -0.9902682, -2.4409600, 0.1313323, 0.0460371, 0.9902689, -997.3960000
3050, -0.7619244, 0.0102722, -0.6475846, -1.5854060, 0.5610231, -0.0883660, -0.8230702, -2.4982420, -0.0580576, 0.6172431, -0.7846276, -1.0976550, -0.1451598, -0.6962371, -0.7029812, -3.0330710, -0.1351627, -0.0525401, -0.9894294, -2.4474030, 0.1351504, 0.0525406, 0.9894311, -997.3457000
3090, -0.7678283, 0.0012660, -0.6406544, -1.5765400, 0.5538257, -0.0941997, -0.8272869, -2.5186770, -0.0675234, 0.6094710, -0.7899277, -1.1223330, -0.1489463, -0.7034761, -0.6949363, -3.0200940, -0.1439770, -0.0625241, -0.9876038, -2.4551860, 0.1439739, 0.0625261, 0.9876041, -997.3990000
3104, -0.7749195, -0.0075184, -0.6320153, -1.5620580, 0.5449033, -0.1002204, -0.8324881, -2.5418910, -0.0784836, 0.6016338, -0.7949069, -1.1458380, -0.1541842, -0.7106147, -0.6864795, -3.0054220, -0.1547506, -0.0724847, -0.9852909, -2.4610610, 0.1547464, 0.0724815, 0.9852919, -997.3649000
3146, -0.7816896, -0.0112394, -0.6235663, -1.5421940, 0.5360258, -0.1028772, -0.8379096, -2.5597870, -0.0879551, 0.5982322, -0.7964811, -1.1536230, -0.1605408, -0.7136644, -0.6818429, -2.9956450, -0.1652781, -0.0767755, -0.9832541, -2.4597370, 0.1652827, 0.0767809, 0.9832529, -997.4136000
3186, -0.8002842, -0.0205626, -0.5992683, -1.4821570, 0.5104838, -0.1127143, -0.8524680, -2.6120150, -0.1134048, 0.5878125, -0.8010092, -1.1769930, -0.1797364, -0.7226258, -0.6674629, -2.9643770, -0.1949723, -0.0896662, -0.9767015, -2.4544840, 0.1949823, 0.0896690, 0.9766993, -997.4208000
