1712154291, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
97, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
110, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
1501, -1.3187470, 1.0751800, -1.2089750, 6.4200190, 52.4655500, 331.1566000, -0.0612692, 0.4399286, -0.2470262, 0.8612125, 0.7880143, -0.1118162, 0.6054178, 0.3715759, 0.8704483, -0.3228794
1535, -1.3187120, 1.0752100, -1.2088410, 6.4132010, 52.4617700, 331.1915000, -0.0611790, 0.4399071, -0.2467411, 0.8613117, 0.7879850, -0.1116979, 0.6054778, 0.3712158, 0.8707520, -0.3224746
1564, -1.3187200, 1.0752210, -1.2086690, 6.3884320, 52.4308100, 331.2081000, -0.0612374, 0.4396402, -0.2465429, 0.8615005, 0.7876958, -0.1112683, 0.6059330, 0.3709489, 0.8709331, -0.3222924
1605, -1.3187040, 1.0752250, -1.2085180, 6.3680050, 52.4118800, 331.1934000, -0.0614089, 0.4394545, -0.2465899, 0.8615695, 0.7875269, -0.1109140, 0.6062173, 0.3709359, 0.8708447, -0.3225462
1622, -1.3186970, 1.0751910, -1.2083900, 6.3574720, 52.3895300, 331.1898000, -0.0614550, 0.4392663, -0.2465909, 0.8616620, 0.7873067, -0.1107313, 0.6065368, 0.3709658, 0.8708325, -0.3225449
1664, -1.3186380, 1.0751830, -1.2083640, 6.3718260, 52.3927700, 331.1957000, -0.0613297, 0.4393187, -0.2465964, 0.8616426, 0.7873188, -0.1109803, 0.6064755, 0.3710694, 0.8708577, -0.3223574
1694, -1.3185380, 1.0751500, -1.2082640, 6.3671970, 52.4002400, 331.2136000, -0.0613127, 0.4393764, -0.2464415, 0.8616587, 0.7874050, -0.1109000, 0.6063783, 0.3708183, 0.8710147, -0.3222224
1737, -1.3184810, 1.0751540, -1.2081770, 6.3713870, 52.4043500, 331.2322000, -0.0612180, 0.4394245, -0.2463142, 0.8616773, 0.7874420, -0.1109726, 0.6063169, 0.3706853, 0.8711633, -0.3219734
1767, -1.3184390, 1.0751070, -1.2081100, 6.3567110, 52.4126000, 331.2365000, -0.0613313, 0.4394634, -0.2462245, 0.8616750, 0.7875518, -0.1107181, 0.6062207, 0.3704253, 0.8712239, -0.3221086
1796, -1.3184730, 1.0750880, -1.2081010, 6.3658760, 52.4018600, 331.2534000, -0.0611738, 0.4394075, -0.2461369, 0.8617398, 0.7874241, -0.1108771, 0.6063576, 0.3704514, 0.8713489, -0.3217405
1837, -1.3185220, 1.0750800, -1.2080950, 6.3703950, 52.3965700, 331.2653000, -0.0610823, 0.4393820, -0.2460665, 0.8617794, 0.7873613, -0.1109554, 0.6064249, 0.3704331, 0.8714405, -0.3215133
1865, -1.3185130, 1.0751220, -1.2080260, 6.3566580, 52.3977600, 331.2647000, -0.0611916, 0.4393668, -0.2460199, 0.8617926, 0.7873949, -0.1107171, 0.6064247, 0.3702652, 0.8714596, -0.3216549
