1711979635, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
71, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
81, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
1665, 1.2561760, 1.4233710, 0.1052441, 13.3966400, 319.3294000, 357.5707000, 0.1166636, -0.3427454, 0.0207843, 0.9319245, -0.6339761, -0.2316909, 0.7378304, -0.1187106, 0.9719152, 0.2031960
1714, 1.2591710, 1.4238710, 0.1082804, 13.7635300, 321.1869000, 357.4221000, 0.1204051, -0.3272495, 0.0187389, 0.9370481, -0.6087846, -0.2379153, 0.7568207, -0.1139235, 0.9703029, 0.2133861
1727, 1.2610230, 1.4251010, 0.1105116, 14.0876000, 322.7685000, 357.3817000, 0.1234202, -0.3140730, 0.0176465, 0.9411770, -0.5868407, -0.2434050, 0.7722512, -0.1107429, 0.9689121, 0.2212358
1757, 1.2612130, 1.4254710, 0.1108682, 14.1209600, 323.1446000, 357.4205000, 0.1236456, -0.3110068, 0.0176532, 0.9421650, -0.5816739, -0.2439697, 0.7759731, -0.1101737, 0.9688002, 0.2220087
1799, 1.2616760, 1.4255660, 0.1110896, 14.2485300, 323.8840000, 357.4489000, 0.1247306, -0.3048852, 0.0174339, 0.9440251, -0.5712895, -0.2461284, 0.7829746, -0.1089731, 0.9682767, 0.2248671
1826, 1.2620650, 1.4260090, 0.1116085, 14.4285000, 324.9514000, 357.4365000, 0.1264041, -0.2959734, 0.0166419, 0.9466493, -0.5561588, -0.2491717, 0.7928435, -0.1063325, 0.9674901, 0.2294695
1866, 1.2622030, 1.4263740, 0.1118321, 14.6296700, 325.5593000, 357.4162000, 0.1282034, -0.2908214, 0.0163237, 0.9480086, -0.5472170, -0.2525704, 0.7979736, -0.1055185, 0.9665949, 0.2335813
1909, 1.2620070, 1.4265610, 0.1115330, 14.7982900, 326.4171000, 357.3571000, 0.1298638, -0.2835637, 0.0152991, 0.9499964, -0.5347953, -0.2554169, 0.8054541, -0.1027176, 0.9658027, 0.2380638
1922, 1.2616030, 1.4267730, 0.1111190, 14.9293500, 327.2506000, 357.2495000, 0.1313183, -0.2764565, 0.0137828, 0.9519125, -0.5227049, -0.2576278, 0.8126546, -0.0988476, 0.9651311, 0.2423864
1964, 1.2608700, 1.4267750, 0.1106746, 14.8811900, 327.5260000, 357.1572000, 0.1311722, -0.2740870, 0.0125823, 0.9526342, -0.5189084, -0.2568155, 0.8153403, -0.0958778, 0.9652711, 0.2430210
1992, 1.2592400, 1.4267870, 0.1099517, 14.9599100, 328.4325000, 357.0293000, 0.1322196, -0.2663549, 0.0106664, 0.9547037, -0.5057595, -0.2581432, 0.8231461, -0.0908012, 0.9648084, 0.2467789
2034, 1.2577270, 1.4269690, 0.1094484, 15.1425100, 329.1131000, 356.9170000, 0.1340568, -0.2604534, 0.0093690, 0.9560884, -0.4955209, -0.2612208, 0.8283856, -0.0877463, 0.9638820, 0.2514600
2064, 1.2548040, 1.4279200, 0.1089277, 15.6242300, 330.1601000, 356.7386000, 0.1385482, -0.2512388, 0.0077396, 0.9579268, -0.4791921, -0.2693271, 0.8353669, -0.0844453, 0.9614890, 0.2615491
2090, 1.2523090, 1.4299920, 0.1091853, 16.2922100, 330.8017000, 356.7898000, 0.1440581, -0.2455732, 0.0088686, 0.9585731, -0.4682446, -0.2805362, 0.8378821, -0.0877560, 0.9583372, 0.2718247
2132, 1.2475610, 1.4343490, 0.1108564, 16.8567500, 331.6221000, 357.0652000, 0.1482640, -0.2387547, 0.0113578, 0.9596276, -0.4548633, -0.2899799, 0.8420280, -0.0925960, 0.9557776, 0.2791330
2160, 1.2445270, 1.4368490, 0.1119599, 16.7741400, 332.0208000, 357.2801000, 0.1471698, -0.2357341, 0.0124675, 0.9605286, -0.4491891, -0.2885997, 0.8455409, -0.0933367, 0.9563712, 0.2768436
2201, 1.2419900, 1.4378650, 0.1123545, 16.7838800, 332.3467000, 357.4134000, 0.1470149, -0.2331674, 0.0131879, 0.9611689, -0.4443488, -0.2887624, 0.8480392, -0.0939098, 0.9564254, 0.2764624
2228, 1.2387760, 1.4377940, 0.1127347, 16.9972400, 332.7115000, 357.6749000, 0.1483189, -0.2303407, 0.0153543, 0.9616178, -0.4384449, -0.2923257, 0.8498893, -0.0978576, 0.9555315, 0.2781788
2270, 1.2371120, 1.4368400, 0.1126963, 17.5105700, 332.5157000, 357.7686000, 0.1524010, -0.2318608, 0.0174582, 0.9605778, -0.4401194, -0.3008818, 0.8460290, -0.1042115, 0.9529383, 0.2846904
2298, 1.2358720, 1.4349660, 0.1129407, 18.1837600, 332.0922000, 357.9382000, 0.1576143, -0.2353138, 0.0208569, 0.9588275, -0.4446759, -0.3120656, 0.8395703, -0.1141739, 0.9494455, 0.2924340
2326, 1.2359420, 1.4341090, 0.1138158, 18.6250600, 331.6317000, 358.0801000, 0.1609153, -0.2391476, 0.0236182, 0.9572653, -0.4502544, -0.3193738, 0.8338293, -0.1221828, 0.9470969, 0.2967809
2370, 1.2366260, 1.4340720, 0.1152586, 18.8781900, 331.1463000, 358.0969000, 0.1628873, -0.2430992, 0.0249881, 0.9559007, -0.4566169, -0.3235573, 0.8287411, -0.1269678, 0.9456866, 0.2992589
2395, 1.2386110, 1.4350300, 0.1182060, 19.0334000, 330.5095000, 358.0282000, 0.1641856, -0.2482304, 0.0256646, 0.9543406, -0.4653653, -0.3261193, 0.8228495, -0.1304972, 0.9447688, 0.3006364
2438, 1.2409500, 1.4359460, 0.1207508, 18.6638600, 330.1750000, 357.9205000, 0.1612745, -0.2510531, 0.0244200, 0.9541313, -0.4711986, -0.3200155, 0.8219258, -0.1275767, 0.9467884, 0.2954927
2463, 1.2454550, 1.4370840, 0.1250651, 18.1539100, 329.7943000, 357.7395000, 0.1573572, -0.2542351, 0.0222917, 0.9539949, -0.4780626, -0.3115707, 0.8212064, -0.1225439, 0.9494836, 0.2889013
2508, 1.2487800, 1.4375750, 0.1288736, 17.8632600, 329.7466000, 357.6323000, 0.1551704, -0.2546384, 0.0208032, 0.9542792, -0.4795361, -0.3067464, 0.8221629, -0.1187288, 0.9509788, 0.2855572
2531, 1.2539150, 1.4378900, 0.1357888, 17.3376500, 329.6317000, 357.5540000, 0.1509546, -0.2557664, 0.0191051, 0.9546891, -0.4825867, -0.2980022, 0.8235925, -0.1136970, 0.9536954, 0.2784565
