timestamp,timestamp_ms,gpu_index,gpu_name,gpu_util_percent,mem_util_percent,mem_used_mib,mem_total_mib,temperature,encoder_util(%),decoder_util(%),enc_sampling_us,dec_sampling_us
2025-01-30 00:44:45,1738226685550,0,NVIDIA GeForce RTX 3080,0,2,214,10009,38,0,0,200000,200000
2025-01-30 00:44:45,1738226685651,0,NVIDIA GeForce RTX 3080,0,2,214,10009,38,0,0,200000,200000
2025-01-30 00:44:45,1738226685753,0,NVIDIA GeForce RTX 3080,0,2,214,10009,38,0,0,200000,200000
2025-01-30 00:44:45,1738226685854,0,NVIDIA GeForce RTX 3080,0,2,214,10009,38,0,0,200000,200000
2025-01-30 00:44:45,1738226685955,0,NVIDIA GeForce RTX 3080,0,2,214,10009,38,0,0,200000,200000
2025-01-30 00:44:46,1738226686056,0,NVIDIA GeForce RTX 3080,0,2,214,10009,38,0,0,200000,200000
2025-01-30 00:44:46,1738226686158,0,NVIDIA GeForce RTX 3080,0,2,214,10009,38,0,0,200000,200000
2025-01-30 00:44:46,1738226686259,0,NVIDIA GeForce RTX 3080,0,2,214,10009,38,0,0,200000,200000
2025-01-30 00:44:46,1738226686360,0,NVIDIA GeForce RTX 3080,0,2,214,10009,38,0,0,200000,200000
2025-01-30 00:44:46,1738226686462,0,NVIDIA GeForce RTX 3080,0,2,233,10009,38,0,0,200000,200000
2025-01-30 00:44:46,1738226686563,0,NVIDIA GeForce RTX 3080,4,2,221,10009,39,0,0,200000,200000
2025-01-30 00:44:46,1738226686664,0,NVIDIA GeForce RTX 3080,4,2,265,10009,39,0,0,200000,200000
2025-01-30 00:44:46,1738226686765,0,NVIDIA GeForce RTX 3080,8,0,638,10009,39,0,0,200000,200000
2025-01-30 00:44:46,1738226686868,0,NVIDIA GeForce RTX 3080,8,0,638,10009,39,0,0,200000,200000
2025-01-30 00:44:46,1738226686970,0,NVIDIA GeForce RTX 3080,3,0,638,10009,40,0,0,200000,200000
2025-01-30 00:44:47,1738226687071,0,NVIDIA GeForce RTX 3080,3,0,638,10009,40,0,0,200000,200000
2025-01-30 00:44:47,1738226687172,0,NVIDIA GeForce RTX 3080,0,0,638,10009,40,0,0,200000,200000
2025-01-30 00:44:47,1738226687273,0,NVIDIA GeForce RTX 3080,0,0,638,10009,40,0,0,200000,200000
2025-01-30 00:44:47,1738226687374,0,NVIDIA GeForce RTX 3080,0,0,638,10009,40,0,0,200000,200000
2025-01-30 00:44:47,1738226687475,0,NVIDIA GeForce RTX 3080,0,0,638,10009,40,0,0,200000,200000
2025-01-30 00:44:47,1738226687577,0,NVIDIA GeForce RTX 3080,1,0,1439,10009,40,0,1,200000,200000
2025-01-30 00:44:47,1738226687679,0,NVIDIA GeForce RTX 3080,1,0,1439,10009,40,0,1,200000,200000
2025-01-30 00:44:47,1738226687780,0,NVIDIA GeForce RTX 3080,58,4,1439,10009,41,0,68,200000,200000
2025-01-30 00:44:47,1738226687881,0,NVIDIA GeForce RTX 3080,58,4,1439,10009,41,0,68,200000,200000
2025-01-30 00:44:47,1738226687983,0,NVIDIA GeForce RTX 3080,75,4,1439,10009,41,0,75,200000,200000
2025-01-30 00:44:48,1738226688085,0,NVIDIA GeForce RTX 3080,75,4,1439,10009,41,0,75,200000,200000
2025-01-30 00:44:48,1738226688187,0,NVIDIA GeForce RTX 3080,71,4,1439,10009,41,0,67,200000,200000
2025-01-30 00:44:48,1738226688289,0,NVIDIA GeForce RTX 3080,71,4,1439,10009,41,0,67,200000,200000
2025-01-30 00:44:48,1738226688390,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,22,200000,200000
2025-01-30 00:44:48,1738226688492,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,22,200000,200000
2025-01-30 00:44:48,1738226688593,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,22,200000,200000
2025-01-30 00:44:48,1738226688695,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,22,200000,200000
2025-01-30 00:44:48,1738226688796,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,21,200000,200000
2025-01-30 00:44:48,1738226688897,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,21,200000,200000
2025-01-30 00:44:48,1738226688999,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,22,200000,200000
2025-01-30 00:44:49,1738226689100,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,22,200000,200000
2025-01-30 00:44:49,1738226689202,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,22,200000,200000
2025-01-30 00:44:49,1738226689303,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,22,200000,200000
2025-01-30 00:44:49,1738226689404,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,22,200000,200000
2025-01-30 00:44:49,1738226689507,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,21,200000,200000
2025-01-30 00:44:49,1738226689609,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,21,200000,200000
2025-01-30 00:44:49,1738226689711,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,23,200000,200000
2025-01-30 00:44:49,1738226689812,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,23,200000,200000
2025-01-30 00:44:49,1738226689913,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,42,0,23,200000,200000
2025-01-30 00:44:50,1738226690016,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,41,0,23,200000,200000
2025-01-30 00:44:50,1738226690117,0,NVIDIA GeForce RTX 3080,20,1,1439,10009,41,0,22,200000,200000
2025-01-30 00:44:50,1738226690218,0,NVIDIA GeForce RTX 3080,20,1,1439,10009,41,0,22,200000,200000
2025-01-30 00:44:50,1738226690319,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:50,1738226690420,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:50,1738226690522,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:50,1738226690623,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:50,1738226690724,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:50,1738226690826,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:50,1738226690928,0,NVIDIA GeForce RTX 3080,21,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:51,1738226691030,0,NVIDIA GeForce RTX 3080,21,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:51,1738226691131,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:51,1738226691233,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:51,1738226691334,0,NVIDIA GeForce RTX 3080,20,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:51,1738226691435,0,NVIDIA GeForce RTX 3080,20,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:51,1738226691537,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:51,1738226691638,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:51,1738226691739,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:51,1738226691840,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:51,1738226691942,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:52,1738226692043,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:52,1738226692145,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:52,1738226692247,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:52,1738226692348,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:52,1738226692449,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:52,1738226692551,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:52,1738226692652,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:52,1738226692753,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:52,1738226692854,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:52,1738226692956,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:53,1738226693057,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:53,1738226693159,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:53,1738226693260,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:53,1738226693361,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:53,1738226693462,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:53,1738226693564,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:53,1738226693666,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:53,1738226693768,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:53,1738226693869,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:53,1738226693981,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:54,1738226694082,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:54,1738226694183,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,23,200000,200000
2025-01-30 00:44:54,1738226694286,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,23,200000,200000
2025-01-30 00:44:54,1738226694388,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:54,1738226694489,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:54,1738226694590,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:54,1738226694692,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:54,1738226694793,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,27,200000,200000
2025-01-30 00:44:54,1738226694894,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,27,200000,200000
2025-01-30 00:44:54,1738226694996,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:55,1738226695097,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:55,1738226695198,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:55,1738226695299,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:55,1738226695401,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:55,1738226695502,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:55,1738226695604,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:55,1738226695706,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:55,1738226695808,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:55,1738226695909,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:56,1738226696010,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:56,1738226696112,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:56,1738226696213,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:56,1738226696314,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:56,1738226696415,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:56,1738226696517,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:56,1738226696618,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:56,1738226696719,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:56,1738226696820,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:56,1738226696922,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:57,1738226697024,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:57,1738226697126,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:57,1738226697227,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:57,1738226697328,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:57,1738226697430,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:57,1738226697531,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:57,1738226697632,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:57,1738226697734,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:57,1738226697835,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:57,1738226697936,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:58,1738226698037,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:58,1738226698139,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:58,1738226698240,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:58,1738226698341,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:58,1738226698443,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:58,1738226698545,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:58,1738226698647,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:58,1738226698748,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:58,1738226698849,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:58,1738226698950,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:59,1738226699052,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:59,1738226699153,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:59,1738226699254,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:59,1738226699355,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:59,1738226699456,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,25,200000,200000
2025-01-30 00:44:59,1738226699558,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:59,1738226699659,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:44:59,1738226699761,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:59,1738226699862,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,41,0,26,200000,200000
2025-01-30 00:44:59,1738226699964,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:00,1738226700066,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:45:00,1738226700167,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:00,1738226700268,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,41,0,24,200000,200000
2025-01-30 00:45:00,1738226700370,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:00,1738226700471,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:00,1738226700572,0,NVIDIA GeForce RTX 3080,21,1,1439,10009,42,0,23,200000,200000
2025-01-30 00:45:00,1738226700674,0,NVIDIA GeForce RTX 3080,21,1,1439,10009,42,0,23,200000,200000
2025-01-30 00:45:00,1738226700775,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,42,0,26,200000,200000
2025-01-30 00:45:00,1738226700876,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,42,0,26,200000,200000
2025-01-30 00:45:00,1738226700977,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:01,1738226701079,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:01,1738226701180,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:01,1738226701281,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:01,1738226701384,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:01,1738226701485,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:01,1738226701586,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:01,1738226701688,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:01,1738226701789,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:01,1738226701890,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:01,1738226701991,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:02,1738226702092,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:02,1738226702194,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:02,1738226702295,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:02,1738226702396,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,42,0,27,200000,200000
2025-01-30 00:45:02,1738226702497,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,42,0,27,200000,200000
2025-01-30 00:45:02,1738226702598,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:02,1738226702700,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,22,200000,200000
2025-01-30 00:45:02,1738226702809,0,NVIDIA GeForce RTX 3080,21,1,1439,10009,42,0,22,200000,200000
2025-01-30 00:45:02,1738226702910,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,42,0,27,200000,200000
2025-01-30 00:45:03,1738226703011,0,NVIDIA GeForce RTX 3080,24,1,1439,10009,42,0,27,200000,200000
2025-01-30 00:45:03,1738226703112,0,NVIDIA GeForce RTX 3080,21,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:03,1738226703213,0,NVIDIA GeForce RTX 3080,21,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:03,1738226703315,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:03,1738226703416,0,NVIDIA GeForce RTX 3080,23,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:03,1738226703517,0,NVIDIA GeForce RTX 3080,20,1,1439,10009,42,0,21,200000,200000
2025-01-30 00:45:03,1738226703618,0,NVIDIA GeForce RTX 3080,20,1,1439,10009,42,0,21,200000,200000
2025-01-30 00:45:03,1738226703720,0,NVIDIA GeForce RTX 3080,25,1,1439,10009,42,0,27,200000,200000
2025-01-30 00:45:03,1738226703822,0,NVIDIA GeForce RTX 3080,25,1,1439,10009,42,0,27,200000,200000
2025-01-30 00:45:03,1738226703925,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:04,1738226704026,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:04,1738226704127,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:04,1738226704228,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,24,200000,200000
2025-01-30 00:45:04,1738226704330,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
2025-01-30 00:45:04,1738226704431,0,NVIDIA GeForce RTX 3080,22,1,1439,10009,42,0,25,200000,200000
