frame_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,quat_x,quat_y,quat_z,quat_w,lookat_x,lookat_y,lookat_z,up_x,up_y,up_z
105,-0.175854,1.49435,1.13742,22.1675,147.562,357.197,0.030633,0.943321,-0.191241,0.269506,0.496745,-0.377315,-0.781587,0.160875,0.924977,-0.344292
106,-0.163815,1.49566,1.14258,21.4862,147.786,357.77,0.0333358,0.944733,-0.184359,0.269035,0.496042,-0.366277,-0.787263,0.162185,0.929801,-0.330403
107,-0.152567,1.49613,1.14677,20.908,147.919,358.266,0.0358262,0.945765,-0.178474,0.269057,0.496141,-0.356868,-0.791511,0.163806,0.933727,-0.318311
108,-0.149389,1.4959,1.14702,20.9974,147.811,358.366,0.0370415,0.945345,-0.178939,0.270058,0.49734,-0.358326,-0.790099,0.166682,0.933217,-0.318312
109,-0.136338,1.49532,1.14818,20.8863,147.616,358.91,0.0415572,0.944863,-0.176671,0.272569,0.500397,-0.356514,-0.788987,0.174842,0.934121,-0.311205
110,-0.130786,1.49531,1.14746,21.0918,147.361,358.996,0.0431588,0.943914,-0.178063,0.274696,0.503209,-0.359864,-0.785671,0.179303,0.932862,-0.312441
111,-0.12586,1.49571,1.14606,21.1831,147.01,358.91,0.0432184,0.942963,-0.17889,0.277403,0.507698,-0.36135,-0.782093,0.180756,0.932261,-0.313395
112,-0.119129,1.49706,1.14253,21.1017,146.476,358.662,0.0418147,0.941874,-0.178626,0.281456,0.515254,-0.360025,-0.77775,0.179319,0.932688,-0.312948
113,-0.115217,1.49896,1.13876,20.8779,146.128,358.286,0.0387036,0.941482,-0.177595,0.283857,0.520744,-0.356378,-0.775771,0.1737,0.933924,-0.312433
114,-0.111893,1.50035,1.13455,20.59,145.936,357.776,0.0340836,0.941586,-0.176437,0.284824,0.524345,-0.351678,-0.775491,0.164693,0.935416,-0.312846
115,-0.107136,1.50265,1.12775,20.3759,145.923,356.983,0.0270394,0.942072,-0.176647,0.283841,0.525244,-0.348178,-0.776461,0.151225,0.93613,-0.317478
116,-0.104081,1.50428,1.12241,20.2787,146.305,356.67,0.0236238,0.943216,-0.176706,0.280287,0.520393,-0.346586,-0.780428,0.143621,0.936434,-0.320101
117,-0.0996722,1.50691,1.11349,20.1898,146.881,356.612,0.0220335,0.94475,-0.176232,0.275506,0.512803,-0.345132,-0.786077,0.138738,0.936913,-0.32085
118,-0.0967065,1.50814,1.10735,20.1774,147.376,357.061,0.0249543,0.945857,-0.175157,0.272125,0.506041,-0.344928,-0.790536,0.142535,0.937395,-0.317765
119,-0.0940216,1.50883,1.10163,20.2727,147.596,357.53,0.0287155,0.946136,-0.174884,0.270958,0.502683,-0.346489,-0.791995,0.14911,0.937182,-0.315366
120,-0.0850534,1.50658,1.08083,19.9324,147.258,358.058,0.0327609,0.945669,-0.170731,0.274749,0.508458,-0.340912,-0.790728,0.155778,0.939556,-0.304908
121,-0.0822971,1.50254,1.07244,19.8456,146.544,357.636,0.0301278,0.944179,-0.170843,0.280056,0.518552,-0.339487,-0.784763,0.152583,0.93981,-0.305737
122,-0.0807932,1.49931,1.067,19.7668,146.217,357.363,0.0281724,0.943553,-0.17078,0.282398,0.523292,-0.338192,-0.782171,0.14962,0.940081,-0.306369
123,-0.0806031,1.4974,1.06503,20.2438,146.329,357.186,0.0277498,0.943209,-0.17516,0.280901,0.520176,-0.346015,-0.780827,0.150753,0.937098,-0.314835
124,-0.0794461,1.49392,1.05818,20.8892,146.512,357.044,0.0279173,0.942768,-0.180849,0.278753,0.5155,-0.356562,-0.779181,0.153464,0.933028,-0.325434
125,-0.0785501,1.49353,1.05439,21.4593,146.835,357.083,0.0291491,0.942702,-0.185511,0.27577,0.509124,-0.365841,-0.779073,0.157275,0.929472,-0.333687
126,-0.0774882,1.49434,1.05103,21.4149,147.285,357.358,0.0305729,0.943772,-0.184607,0.272543,0.503149,-0.365119,-0.783281,0.158335,0.929971,-0.331789
127,-0.0758105,1.49609,1.04633,21.2536,147.808,357.71,0.0322469,0.945154,-0.182592,0.268896,0.496519,-0.362497,-0.788711,0.159153,0.931241,-0.327813
128,-0.075463,1.49617,1.04539,20.8029,147.876,357.924,0.0328206,0.945922,-0.178398,0.26894,0.497082,-0.355155,-0.791691,0.158048,0.934194,-0.319848
129,-0.0729584,1.49723,1.04135,20.1471,148.251,358.282,0.0336425,0.947645,-0.172259,0.266765,0.494007,-0.344431,-0.798326,0.155668,0.93839,-0.308532
130,-0.0722046,1.49658,1.04071,20.0519,148.114,358.001,0.0312941,0.947541,-0.172092,0.267527,0.496215,-0.342872,-0.797628,0.151383,0.93881,-0.309384
131,-0.0700534,1.49551,1.03871,19.98,148.184,357.725,0.0287398,0.947878,-0.172158,0.266577,0.495469,-0.341693,-0.798596,0.146271,0.939071,-0.311047
132,-0.0676024,1.49423,1.03718,20.0208,148.279,357.363,0.0256957,0.948129,-0.173358,0.265213,0.494004,-0.342361,-0.799218,0.140679,0.938573,-0.315102
133,-0.0665874,1.49421,1.03698,20.1708,148.469,357.164,0.0241121,0.948399,-0.175098,0.263247,0.490882,-0.34482,-0.800084,0.137923,0.937519,-0.31943
