1712070294, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
119, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
134, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
2222, -0.3135148, 1.6652380, 1.4942360, 21.3079700, 200.6815000, 358.5659000, 0.0452825, -0.9663081, 0.1796526, 0.1786702, -0.3290306, -0.3633809, -0.8716038, -0.1517108, 0.9313489, -0.3310184
2269, -0.3114241, 1.6663860, 1.4909090, 21.3679900, 200.3170000, 359.1102000, 0.0402080, -0.9669769, 0.1811345, 0.1747261, -0.3233462, -0.3643566, -0.8733222, -0.1410582, 0.9311472, -0.3362551
2296, -0.3106204, 1.6664480, 1.4881160, 21.6996500, 200.4982000, 359.5022000, 0.0376902, -0.9662981, 0.1844710, 0.1755504, -0.3253625, -0.3697411, -0.8703052, -0.1376079, 0.9290997, -0.3432750
2325, -0.3104214, 1.6660530, 1.4868970, 21.9888500, 200.7171000, 359.6164000, 0.0375239, -0.9655265, 0.1870133, 0.1771343, -0.3280208, -0.3744262, -0.8672990, -0.1387136, 0.9272360, -0.3478391
2383, -0.3103508, 1.6653550, 1.4855870, 22.4024900, 201.0418000, 359.5835000, 0.0389754, -0.9643243, 0.1903375, 0.1798091, -0.3319516, -0.3811105, -0.8628808, -0.1436187, 0.9245051, -0.3530779
2398, -0.3103860, 1.6639830, 1.4836090, 22.9585700, 201.6821000, 359.5670000, 0.0410688, -0.9623581, 0.1947638, 0.1850605, -0.3401915, -0.3900655, -0.8556393, -0.1511319, 0.9207608, -0.3596646
2426, -0.3105673, 1.6622250, 1.4815010, 23.6577000, 202.5485000, 359.4760000, 0.0444659, -0.9596834, 0.2001560, 0.1922714, -0.3512391, -0.4012717, -0.8459387, -0.1623148, 0.9159207, -0.3670737
2465, -0.3106880, 1.6609500, 1.4800860, 24.2977100, 203.3146000, 359.4949000, 0.0467435, -0.9572430, 0.2052386, 0.1984387, -0.3607211, -0.4114778, -0.8369983, -0.1709443, 0.9113843, -0.3743750
2492, -0.3109732, 1.6591740, 1.4778250, 25.2245900, 204.4753000, 359.5647000, 0.0499057, -0.9535125, 0.2126037, 0.2076610, -0.3747943, -0.4261676, -0.8233533, -0.1834705, 0.9046181, -0.3847137
2534, -0.3109609, 1.6587330, 1.4767850, 25.3882700, 205.0339000, 359.6497000, 0.0505362, -0.9522200, 0.2138761, 0.2120854, -0.3822869, -0.4287502, -0.8185537, -0.1869632, 0.9034062, -0.3858782
2560, -0.3111433, 1.6575120, 1.4741360, 26.0884800, 206.4388000, 359.7893000, 0.0533579, -0.9482848, 0.2193125, 0.2231835, -0.3998789, -0.4397586, -0.8041823, -0.1990908, 0.8981100, -0.3921241
2589, -0.3112269, 1.6569750, 1.4721100, 26.4402100, 207.4545000, 0.0268843, 0.0540470, -0.9457047, 0.2222143, 0.2309596, -0.4128191, -0.4452636, -0.7945569, -0.2048700, 0.8953995, -0.3953330
2642, -0.3113263, 1.6563620, 1.4688660, 26.8367900, 208.9502000, 0.4703005, 0.0541398, -0.9420544, 0.2256898, 0.2422118, -0.4319157, -0.4514506, -0.7807952, -0.2113347, 0.8922660, -0.3989974
2656, -0.3112742, 1.6558240, 1.4653580, 27.2195000, 210.4145000, 0.8933884, 0.0544101, -0.9383402, 0.2290485, 0.2531682, -0.4501907, -0.4574006, -0.7668855, -0.2180859, 0.8891526, -0.4023010
2712, -0.3111837, 1.6554590, 1.4643180, 27.4259300, 210.7561000, 1.0725400, 0.0540948, -0.9372604, 0.2309719, 0.2554775, -0.4539092, -0.4606016, -0.7627665, -0.2194180, 0.8874515, -0.4053215
2726, -0.3106740, 1.6546780, 1.4596310, 28.0400500, 212.3295000, 1.7172300, 0.0534739, -0.9327601, 0.2367047, 0.2665895, -0.4720131, -0.4700886, -0.7458018, -0.2259627, 0.8822228, -0.4130663
2780, -0.3105159, 1.6544000, 1.4584990, 28.0489300, 212.4584000, 1.7488740, 0.0535041, -0.9324567, 0.2367903, 0.2675674, -0.4736515, -0.4702254, -0.7446762, -0.2264952, 0.8821353, -0.4129616
2805, -0.3098187, 1.6540350, 1.4537410, 28.4068500, 213.3388000, 2.1946000, 0.0525851, -0.9298688, 0.2403363, 0.2735275, -0.4834132, -0.4757294, -0.7348422, -0.2292716, 0.8789465, -0.4181955
2849, -0.3095564, 1.6541650, 1.4512250, 28.5029200, 213.4280000, 2.4503930, 0.0509347, -0.9295788, 0.2416838, 0.2736384, -0.4841167, -0.4772035, -0.7334222, -0.2269635, 0.8779892, -0.4214528
