1689938622, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
60, 0.5297760, 0.0000000, 0.8481376, 0.0000000, -0.5297760, 0.0000000, 0.8481376, 0.0000000, 0.0000000, 0.8660254, 0.5000000, 0.0000000, 0.0000000, -0.8660254, 0.5000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.3000000, 0.0000000, 0.0000000, -1.0000000, -1000.1340000
68, 0.5297760, 0.0000000, 0.8481376, 0.0000000, -0.5297760, 0.0000000, 0.8481376, 0.0000000, 0.0000000, 0.8660254, 0.5000000, 0.0000000, 0.0000000, -0.8660254, 0.5000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.3000000, 0.0000000, 0.0000000, -1.0000000, -1000.1340000
2077, 0.8782535, 0.4699002, 0.0886821, 0.5828206, -0.2227864, 0.5196396, 0.8248278, 0.3182117, 0.1020975, 0.9910724, 0.0857412, 1.1646480, 0.5558762, 0.0022515, 0.8312621, -0.2601703, 0.4376276, 0.6606737, 0.6099117, 0.9015809, -0.4376043, -0.6606772, -0.6099246, -1000.6900000
2130, 0.8773367, 0.4718739, 0.0872669, 0.5861240, -0.2236746, 0.5214097, 0.8234692, 0.3200830, 0.1001499, 0.9914991, 0.0830631, 1.1664150, 0.5560119, 0.0055829, 0.8311557, -0.2567423, 0.4364224, 0.6631733, 0.6080598, 0.9050359, -0.4364240, -0.6631778, -0.6080537, -1000.7200000
2171, 0.8783295, 0.4702605, 0.0859794, 0.5848782, -0.2222840, 0.5235018, 0.8225181, 0.3223159, 0.1021995, 0.9914566, 0.0810491, 1.1672170, 0.5563547, 0.0061058, 0.8309224, -0.2565542, 0.4380137, 0.6634928, 0.6065652, 0.9056950, -0.4380186, -0.6634839, -0.6065713, -1000.7330000
2199, 0.8789334, 0.4691453, 0.0858987, 0.5837337, -0.2217915, 0.5243227, 0.8221280, 0.3229763, 0.1034996, 0.9913713, 0.0804415, 1.1673910, 0.5561553, 0.0058958, 0.8310574, -0.2572140, 0.4387458, 0.6632964, 0.6062508, 0.9053718, -0.4387573, -0.6632759, -0.6062648, -1000.7190000
2270, 0.8792734, 0.4683221, 0.0869069, 0.5824026, -0.2216087, 0.5231439, 0.8229279, 0.3208116, 0.1042460, 0.9911572, 0.0820975, 1.1664300, 0.5559337, 0.0041000, 0.8312165, -0.2597616, 0.4390948, 0.6619596, 0.6074580, 0.9030378, -0.4390960, -0.6619713, -0.6074443, -1000.6960000
2299, 0.8803757, 0.4662184, 0.0870572, 0.5798633, -0.2204577, 0.5235841, 0.8229570, 0.3206064, 0.1065957, 0.9908977, 0.0822132, 1.1659690, 0.5558459, 0.0026899, 0.8312809, -0.2620561, 0.4405992, 0.6608491, 0.6075778, 0.9012054, -0.4406179, -0.6608275, -0.6075878, -1000.7670000
2311, 0.8808659, 0.4654170, 0.0863847, 0.5791942, -0.2197889, 0.5247452, 0.8223962, 0.3219743, 0.1076217, 0.9908811, 0.0810683, 1.1663860, 0.5559833, 0.0030675, 0.8311877, -0.2617717, 0.4413731, 0.6610892, 0.6067544, 0.9016719, -0.4413438, -0.6610970, -0.6067671, -1000.7240000
2339, 0.8807915, 0.4657313, 0.0854446, 0.5799356, -0.2195455, 0.5256500, 0.8218831, 0.3232843, 0.1074172, 0.9910011, 0.0798647, 1.1669890, 0.5563574, 0.0041713, 0.8309326, -0.2603148, 0.4414859, 0.6619032, 0.6057841, 0.9030417, -0.4414976, -0.6618987, -0.6057804, -1000.7370000
2382, 0.8805303, 0.4662910, 0.0850833, 0.5807251, -0.2196912, 0.5258367, 0.8217248, 0.3235767, 0.1068408, 0.9910960, 0.0794593, 1.1672470, 0.5565254, 0.0048256, 0.8308166, -0.2594874, 0.4412142, 0.6624014, 0.6054372, 0.9037638, -0.4411922, -0.6623842, -0.6054722, -1000.7210000
2411, 0.8804279, 0.4666238, 0.0843135, 0.5813206, -0.2192816, 0.5259948, 0.8217331, 0.3237631, 0.1065506, 0.9911561, 0.0790986, 1.1673660, 0.5571240, 0.0052585, 0.8304126, -0.2588213, 0.4414194, 0.6627293, 0.6049287, 0.9042860, -0.4414242, -0.6627323, -0.6049221, -1000.7970000
2480, 0.8796046, 0.4680785, 0.0848439, 0.5826928, -0.2203047, 0.5248873, 0.8221675, 0.3224851, 0.1048175, 0.9912695, 0.0799879, 1.1671120, 0.5570036, 0.0054934, 0.8304920, -0.2584732, 0.4401865, 0.6629611, 0.6055729, 0.9043488, -0.4401913, -0.6629686, -0.6055610, -1000.7040000
2494, 0.8790125, 0.4689914, 0.0859308, 0.5830747, -0.2211885, 0.5231827, 0.8230160, 0.3205194, 0.1035954, 0.9912540, 0.0817522, 1.1664220, 0.5567442, 0.0047143, 0.8306706, -0.2593719, 0.4392011, 0.6624326, 0.6068652, 0.9032914, -0.4392196, -0.6624051, -0.6068819, -1000.7520000
2536, 0.8789821, 0.4690824, 0.0857453, 0.5832590, -0.2212089, 0.5234649, 0.8228312, 0.3210611, 0.1035293, 0.9912905, 0.0813923, 1.1666610, 0.5567592, 0.0050523, 0.8306586, -0.2588828, 0.4391671, 0.6626816, 0.6066179, 0.9037761, -0.4391722, -0.6627066, -0.6065871, -1000.7570000
2549, 0.8787323, 0.4696211, 0.0853573, 0.5839819, -0.2213318, 0.5236881, 0.8226562, 0.3216974, 0.1029801, 0.9913841, 0.0809488, 1.1670390, 0.5569342, 0.0057235, 0.8305368, -0.2578961, 0.4389183, 0.6631904, 0.6062419, 0.9046835, -0.4389066, -0.6631770, -0.6062651, -1000.7190000
