1712058600, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0
76, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
86, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 1.0000000, 0.0000000
1974, -0.0386422, 1.5289580, -0.1749915, 356.9086000, 49.5110700, 359.8764000, 0.0249472, -0.4185684, -0.0103162, -0.9077840, 0.7594246, 0.0539295, 0.6483563, -0.0396141, 0.9985424, -0.0366573
2013, -0.0380647, 1.5290470, -0.1747325, 356.7904000, 49.7153900, 359.9809000, 0.0254807, -0.4201969, -0.0116215, -0.9070007, 0.7616455, 0.0559887, 0.6455706, -0.0424953, 0.9984313, -0.0364555
2053, -0.0365952, 1.5286650, -0.1762866, 357.0556000, 50.9894100, 359.9897000, 0.0232293, -0.4302835, -0.0109773, -0.9023281, 0.7760038, 0.0513676, 0.6286331, -0.0398006, 0.9986798, -0.0324742
2096, -0.0358506, 1.5285370, -0.1771403, 357.0713000, 51.8364200, 0.2050441, 0.0222030, -0.4369853, -0.0127787, -0.8991038, 0.7852228, 0.0510938, 0.6171017, -0.0423835, 0.9986874, -0.0287573
2113, -0.0355093, 1.5283870, -0.1774111, 356.9982000, 51.9958800, 0.5158874, 0.0215690, -0.4382900, -0.0155260, -0.8984407, 0.7868854, 0.0523668, 0.6148732, -0.0468054, 0.9985874, -0.0251472
2175, -0.0358726, 1.5283430, -0.1764666, 356.9286000, 51.4203100, 0.4357399, 0.0224975, -0.4337517, -0.0150511, -0.9006258, 0.7806187, 0.0535805, 0.6227067, -0.0466274, 0.9985347, -0.0274668
2202, -0.0356289, 1.5282310, -0.1761530, 356.9655000, 51.4257100, 0.5385905, 0.0218170, -0.4338165, -0.0157206, -0.9005999, 0.7807042, 0.0529364, 0.6226546, -0.0472451, 0.9985538, -0.0256570
2230, -0.0354658, 1.5280510, -0.1763736, 357.0834000, 51.4787500, 0.6070646, 0.0206241, -0.4342530, -0.0158224, -0.9004158, 0.7813638, 0.0508823, 0.6219980, -0.0464056, 0.9986486, -0.0233986
