frame_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,quat_x,quat_y,quat_z,quat_w,lookat_x,lookat_y,lookat_z,up_x,up_y,up_z
34,-0.0611438,1.53701,0.0330842,28.8843,66.3584,0.488792,0.210999,0.529071,-0.133029,0.81109,0.80211,-0.483042,0.351127,0.439064,0.875565,0.201515
35,-0.0516169,1.53637,0.0275389,28.8379,67.5093,0.474882,0.209261,0.537273,-0.135021,0.805802,0.809362,-0.482333,0.335095,0.442461,0.875958,0.19216
36,-0.0372442,1.5354,0.0191246,28.8562,69.1283,0.484925,0.207508,0.548563,-0.137982,0.798111,0.818362,-0.482613,0.312039,0.447912,0.875803,0.179845
37,-0.0272529,1.53509,0.0133111,29.0728,70.0621,0.537785,0.208131,0.554674,-0.140355,0.793296,0.821617,-0.485921,0.298036,0.453576,0.873964,0.174516
38,-0.0168333,1.53525,0.0071427,29.3038,70.9394,0.541998,0.208658,0.560421,-0.143049,0.788624,0.824226,-0.48944,0.28478,0.459496,0.871998,0.168769
39,-0.0009471,1.53588,-0.002158,29.5473,72.2984,0.523033,0.208511,0.569443,-0.146857,0.781467,0.828759,-0.493142,0.264516,0.466998,0.869913,0.158635
40,0.0101113,1.53655,-0.0088607,29.4249,73.2644,0.453449,0.206087,0.576301,-0.148464,0.776765,0.834108,-0.491282,0.25081,0.468179,0.870973,0.149042
41,0.0267087,1.53759,-0.0190446,29.202,74.7463,0.229733,0.20151,0.586997,-0.151475,0.76934,0.842153,-0.487889,0.229656,0.469642,0.872899,0.132228
42,0.0380406,1.53836,-0.0259244,28.9688,75.726,0.0404655,0.197672,0.594198,-0.153245,0.764441,0.847874,-0.484333,0.21571,0.469207,0.874883,0.120101
43,0.0492276,1.53895,-0.0328754,28.6826,76.6287,359.961,0.194146,0.600721,-0.153823,0.760118,0.85351,-0.479957,0.202883,0.467103,0.877292,0.110338
44,0.0659122,1.53989,-0.043422,28.4758,77.8848,359.896,0.190738,0.609406,-0.155276,0.753746,0.85944,-0.476788,0.184487,0.466551,0.879017,0.0982846
45,0.0767882,1.54043,-0.0504444,28.3443,78.5214,359.868,0.188864,0.613806,-0.155808,0.75053,0.862508,-0.474768,0.175144,0.465729,0.880109,0.0922246
46,0.092405,1.54095,-0.0609842,28.223,79.3763,359.789,0.186477,0.619683,-0.157074,0.746021,0.866011,-0.472904,0.16244,0.465474,0.881108,0.0835596
47,0.102489,1.54145,-0.0680961,28.2291,79.8181,359.696,0.185406,0.622696,-0.158427,0.743489,0.867188,-0.472998,0.155749,0.46648,0.881051,0.0783912
48,0.112237,1.54157,-0.0750823,27.9831,80.1733,359.516,0.182339,0.625616,-0.158824,0.741709,0.87013,-0.469211,0.150715,0.463752,0.883054,0.0717591
49,0.126105,1.54189,-0.0853468,27.7771,80.6392,359.227,0.178772,0.629354,-0.160303,0.739092,0.872985,-0.466033,0.143909,0.46198,0.884687,0.0624827
50,0.139391,1.5422,-0.0951797,27.4601,81.0397,359.044,0.175155,0.63263,-0.160364,0.737146,0.876503,-0.461132,0.138201,0.45804,0.887208,0.0553268
51,0.156771,1.54233,-0.107376,26.7208,81.5469,358.952,0.169173,0.636969,-0.157642,0.735391,0.883505,-0.449643,0.131302,0.447373,0.893059,0.0479911
52,0.164239,1.54198,-0.112711,26.6947,81.7348,359.019,0.169119,0.638108,-0.157346,0.734478,0.884134,-0.449236,0.128433,0.446967,0.893282,0.0476211
53,0.175336,1.54147,-0.120433,26.7403,81.9864,359.055,0.169267,0.639609,-0.15774,0.733054,0.884335,-0.449947,0.124499,0.447793,0.892934,0.0463789
54,0.174684,1.54131,-0.12004,27.0387,81.8235,359.046,0.171361,0.638198,-0.159208,0.733479,0.881646,-0.454592,0.126678,0.452276,0.890576,0.0481677
55,0.183603,1.54058,-0.126546,27.4321,81.7813,358.971,0.173529,0.637533,-0.161804,0.732979,0.878442,-0.460697,0.126878,0.458459,0.887414,0.0480764
56,0.191238,1.54046,-0.132362,27.7778,81.6249,358.909,0.175628,0.636176,-0.163872,0.733199,0.875327,-0.466043,0.128869,0.463762,0.884602,0.0490373
57,0.195642,1.54066,-0.136077,27.6199,81.6033,358.93,0.174759,0.636213,-0.162835,0.733606,0.876545,-0.463603,0.129386,0.461281,0.885888,0.0492137
58,0.201501,1.54123,-0.140921,27.432,81.6221,358.941,0.173588,0.636559,-0.161753,0.733823,0.878087,-0.460696,0.129319,0.458393,0.887407,0.0488348
59,0.202793,1.54128,-0.142521,27.2474,81.7433,358.97,0.172388,0.637531,-0.160733,0.733486,0.879823,-0.457833,0.127672,0.455597,0.888894,0.0479441
60,0.206496,1.54157,-0.146943,27.0475,82.0502,358.969,0.170668,0.639752,-0.160092,0.732093,0.882071,-0.454729,0.123178,0.452776,0.890486,0.0450515
61,0.208954,1.54182,-0.151029,26.9374,82.5041,358.922,0.169067,0.642858,-0.160451,0.729662,0.883883,-0.453017,0.116301,0.451521,0.891344,0.0404294
62,0.210139,1.54232,-0.153519,26.7921,82.939,358.85,0.167125,0.645914,-0.160733,0.727344,0.885878,-0.450754,0.10973,0.449713,0.892468,0.035475
63,0.211401,1.54313,-0.156891,26.4586,83.5441,358.729,0.163474,0.650343,-0.160493,0.724274,0.88958,-0.445551,0.100661,0.44511,0.895037,0.0280482
64,0.211812,1.54365,-0.15885,26.2165,83.9967,358.621,0.160688,0.653656,-0.160449,0.721921,0.892211,-0.441765,0.0938278,0.441732,0.896871,0.0222507
65,0.211757,1.54412,-0.160584,26.1156,84.487,358.61,0.1593,0.65688,-0.160629,0.719257,0.893754,-0.440183,0.0862642,0.440349,0.897644,0.0181274
66,0.211221,1.54488,-0.162705,25.8817,85.2165,358.645,0.157011,0.66169,-0.160076,0.715464,0.896564,-0.436514,0.0750266,0.436843,0.899446,0.0128304
67,0.210223,1.5455,-0.16366,25.7629,85.65,358.704,0.156005,0.66446,-0.159616,0.713216,0.898006,-0.434649,0.0683097,0.435001,0.90037,0.0104136
68,0.208288,1.54639,-0.164764,25.5287,86.2924,358.747,0.153901,0.668684,-0.158863,0.709886,0.900481,-0.430963,0.0583517,0.431372,0.902154,0.0060464
69,0.20718,1.5467,-0.16483,25.4223,86.4607,358.775,0.15317,0.669822,-0.158297,0.709098,0.901446,-0.429287,0.0557546,0.429689,0.902962,0.0051633
70,0.203554,1.54744,-0.164981,25.1268,86.9775,358.827,0.150929,0.673314,-0.156939,0.706568,0.904111,-0.424623,0.0477377,0.425022,0.905181,0.0019451
71,0.198649,1.54793,-0.164574,24.9841,87.4826,358.844,0.149454,0.676578,-0.156663,0.70382,0.90555,-0.422367,0.0398127,0.42276,0.90624,-0.0016126
72,0.194476,1.5481,-0.163774,24.9599,87.8652,358.801,0.148529,0.679009,-0.157278,0.701534,0.905974,-0.421983,0.0337719,0.422377,0.906405,-0.0051907
73,0.187264,1.54807,-0.162337,24.9467,88.4486,358.748,0.14733,0.682657,-0.158277,0.698013,0.906368,-0.421775,0.0245478,0.422111,0.906484,-0.0104213
