frame_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,quat_x,quat_y,quat_z,quat_w,lookat_x,lookat_y,lookat_z,up_x,up_y,up_z
24,-0.24782,1.54982,1.64936,10.5603,185.597,9.69088,-0.0795322,-0.991394,0.0956941,0.0406802,-0.0958818,-0.18327,-0.978376,0.14991,0.969034,-0.196212
25,-0.246429,1.54704,1.648,11.96,184.119,9.65845,-0.0799434,-0.990703,0.106753,0.0268491,-0.0702673,-0.207228,-0.975766,0.152668,0.964426,-0.215814
26,-0.245548,1.54528,1.64716,12.6948,183.167,9.58136,-0.0799273,-0.990275,0.112422,0.0181418,-0.0539019,-0.219758,-0.974065,0.154221,0.961946,-0.225558
27,-0.244678,1.54424,1.64622,13.1917,182.467,9.38905,-0.0788187,-0.990022,0.116203,0.0119113,-0.0419028,-0.22821,-0.97271,0.153296,0.960569,-0.231965
28,-0.243545,1.54326,1.64506,13.7744,181.341,9.19178,-0.0781454,-0.989637,0.120452,0.0019695,-0.0227237,-0.238099,-0.970975,0.154197,0.958769,-0.238714
29,-0.242824,1.54308,1.64483,13.805,180.785,9.11204,-0.0780357,-0.989657,0.120338,-0.0027678,-0.0133029,-0.238618,-0.971022,0.155123,0.958858,-0.237754
30,-0.241711,1.54295,1.64519,14.1259,179.996,8.99387,-0.0778147,-0.989356,0.122579,-0.0096718,6.09e-05,-0.244054,-0.969762,0.156344,0.957838,-0.241043
31,-0.240745,1.54324,1.64589,14.1813,179.455,9.03714,-0.0787643,-0.98921,0.122683,-0.0144315,0.0092255,-0.244992,-0.969481,0.15937,0.95749,-0.240445
32,-0.239128,1.54378,1.6475,14.2022,178.728,8.96634,-0.0789304,-0.989125,0.122373,-0.0206474,0.0215279,-0.245344,-0.969197,0.161197,0.95759,-0.238826
33,-0.237824,1.54377,1.64915,14.2829,178.376,8.95564,-0.0792159,-0.988977,0.122829,-0.0237215,0.02746,-0.246709,-0.968701,0.162513,0.957276,-0.239193
34,-0.236145,1.54335,1.6513,14.5467,178.01,8.95938,-0.0796569,-0.988602,0.124852,-0.0270566,0.0336058,-0.251168,-0.96736,0.164254,0.956133,-0.242547
35,-0.233128,1.54227,1.65522,14.8958,177.312,8.92037,-0.0801201,-0.988052,0.127387,-0.0332643,0.045321,-0.257061,-0.965332,0.166801,0.954706,-0.246401
36,-0.230551,1.54074,1.65864,15.5462,176.697,8.98092,-0.0814271,-0.987055,0.132544,-0.0390501,0.0555038,-0.268015,-0.961815,0.171098,0.951603,-0.255296
37,-0.226358,1.53831,1.66418,16.6233,175.677,9.03118,-0.0832829,-0.985294,0.141068,-0.0485753,0.0722247,-0.286078,-0.955481,0.177821,0.946327,-0.269896
38,-0.222944,1.53707,1.66806,17.2419,174.845,8.98151,-0.0840561,-0.984141,0.145803,-0.0560544,0.0858196,-0.296406,-0.951199,0.181792,0.943352,-0.277559
39,-0.219651,1.53511,1.67246,17.9454,173.937,8.87841,-0.0845701,-0.982783,0.151236,-0.0641332,0.100478,-0.308111,-0.946029,0.185627,0.939951,-0.286416
40,-0.213859,1.53254,1.67903,19.0246,172.713,8.7212,-0.085308,-0.980609,0.159682,-0.0750336,0.119913,-0.325974,-0.937743,0.191271,0.934448,-0.30037
41,-0.2094,1.5303,1.68314,19.6329,172.025,8.71121,-0.0864742,-0.979235,0.164385,-0.0812355,0.130667,-0.335993,-0.932757,0.196065,0.931,-0.307894
42,-0.202346,1.52685,1.68942,20.7921,171.059,8.80632,-0.089308,-0.976617,0.173486,-0.0902526,0.145297,-0.354979,-0.923514,0.205755,0.923854,-0.322738
43,-0.19635,1.52455,1.69265,21.5204,170.469,8.99325,-0.0922182,-0.974792,0.179082,-0.0959516,0.154036,-0.366832,-0.917446,0.214154,0.918851,-0.331438
44,-0.187882,1.52059,1.69757,22.7133,169.594,9.18587,-0.0959843,-0.971816,0.188355,-0.104325,0.166611,-0.38612,-0.907277,0.225858,0.910619,-0.346066
45,-0.181977,1.51779,1.7002,23.5225,169.114,9.35879,-0.0987777,-0.969765,0.194663,-0.109109,0.173163,-0.39911,-0.900404,0.234061,0.904699,-0.355999
46,-0.175876,1.51493,1.70225,24.2982,168.699,9.49282,-0.10115,-0.967802,0.200751,-0.113254,0.178603,-0.411486,-0.893745,0.241258,0.898935,-0.365663
47,-0.169875,1.51189,1.70401,24.9903,168.358,9.66756,-0.103711,-0.965976,0.206131,-0.116805,0.182906,-0.422464,-0.887733,0.248518,0.893508,-0.374008
48,-0.161666,1.50727,1.70694,25.9163,167.785,9.87365,-0.107158,-0.963355,0.213217,-0.122485,0.190298,-0.437058,-0.879072,0.258695,0.886111,-0.384557
49,-0.157837,1.5043,1.71024,26.4922,167.417,9.73446,-0.107111,-0.961913,0.217882,-0.125607,0.194972,-0.446076,-0.8735,0.260798,0.882109,-0.39226
50,-0.153597,1.50051,1.71654,27.3298,167.01,9.37374,-0.105521,-0.960046,0.22496,-0.128727,0.199692,-0.459111,-0.865645,0.260528,0.876516,-0.404777
51,-0.151949,1.49827,1.7249,28.1757,166.727,9.01273,-0.103741,-0.958236,0.232223,-0.130747,0.202391,-0.472177,-0.857955,0.259541,0.87062,-0.417921
52,-0.153081,1.4973,1.73842,29.1776,166.376,8.53119,-0.101267,-0.956043,0.240872,-0.133071,0.205659,-0.487519,-0.848546,0.257737,0.863452,-0.433616
53,-0.155317,1.49777,1.74322,28.9142,166.372,8.35383,-0.0995742,-0.956784,0.238865,-0.132641,0.206249,-0.4835,-0.8507,0.253909,0.866057,-0.430669
54,-0.160426,1.49812,1.75692,28.9265,166.245,7.94929,-0.0964711,-0.956955,0.239328,-0.13286,0.208105,-0.483687,-0.850141,0.248231,0.866831,-0.432419
55,-0.165322,1.49789,1.76728,28.6719,166.251,7.71077,-0.0942462,-0.957726,0.237473,-0.132233,0.208524,-0.479794,-0.852242,0.243328,0.869448,-0.429944
56,-0.173891,1.49764,1.78356,28.3704,166.057,7.53291,-0.0928958,-0.958308,0.23499,-0.1334,0.212018,-0.47517,-0.853968,0.240741,0.8723,-0.425601
57,-0.180747,1.49776,1.79506,28.0981,165.84,7.48305,-0.0926774,-0.958687,0.232585,-0.135033,0.215798,-0.470982,-0.85534,0.240511,0.87463,-0.420924
58,-0.188434,1.49785,1.80705,27.8376,165.568,7.37048,-0.0920457,-0.959017,0.230312,-0.137006,0.220383,-0.466967,-0.856372,0.239655,0.876968,-0.416524
59,-0.200792,1.49832,1.825,27.3876,165.156,7.24688,-0.0914081,-0.959575,0.226348,-0.140094,0.227481,-0.460007,-0.858281,0.238846,0.880822,-0.408785
60,-0.21002,1.49856,1.83696,26.9398,164.749,7.23496,-0.0916651,-0.960021,0.222272,-0.143358,0.234504,-0.453054,-0.860087,0.23973,0.884385,-0.40049
61,-0.219603,1.49857,1.84838,26.7568,164.421,7.25273,-0.092262,-0.959973,0.220447,-0.146089,0.239805,-0.450204,-0.860122,0.241548,0.885782,-0.39629
62,-0.235037,1.49826,1.86509,26.5083,164.086,7.36747,-0.0936078,-0.959961,0.217937,-0.149053,0.245368,-0.446327,-0.860573,0.244688,0.887482,-0.390517
63,-0.245854,1.49814,1.87473,26.7667,164.367,7.65366,-0.0957339,-0.959555,0.219973,-0.147314,0.240593,-0.450359,-0.859821,0.248534,0.884893,-0.393947
64,-0.261737,1.49716,1.88769,26.8196,164.769,8.13899,-0.0990789,-0.959545,0.220141,-0.144897,0.234448,-0.451182,-0.861086,0.253937,0.883443,-0.393757
65,-0.272333,1.49508,1.89495,26.9014,165.137,8.71932,-0.10331,-0.959324,0.220424,-0.142965,0.228755,-0.452456,-0.861949,0.261241,0.88148,-0.393377
66,-0.287896,1.49228,1.90538,27.721,165.872,9.61233,-0.110086,-0.957656,0.2269,-0.138901,0.216081,-0.465166,-0.858446,0.273882,0.872795,-0.404002
67,-0.297777,1.49047,1.91178,28.2618,166.504,10.2106,-0.114268,-0.95665,0.231345,-0.135068,0.205554,-0.473501,-0.856472,0.281124,0.866844,-0.411765
68,-0.306964,1.4889,1.91797,28.758,167.014,10.6448,-0.117238,-0.955707,0.235518,-0.131951,0.19699,-0.481111,-0.854241,0.286243,0.861573,-0.419233
69,-0.32013,1.48659,1.9266,29.1022,167.546,11.3506,-0.122272,-0.954802,0.238154,-0.129173,0.188429,-0.486368,-0.853194,0.295018,0.856664,-0.423191
70,-0.328369,1.48493,1.93262,29.2741,167.788,11.7114,-0.124892,-0.954294,0.23945,-0.128018,0.184523,-0.488988,-0.85255,0.299675,0.854131,-0.425034
71,-0.336213,1.48431,1.93898,29.633,168.136,11.8005,-0.125136,-0.953762,0.242736,-0.125532,0.178706,-0.494442,-0.850642,0.299643,0.85084,-0.431607
72,-0.347271,1.48389,1.94918,29.7837,168.994,11.874,-0.124013,-0.95425,0.244853,-0.118636,0.165687,-0.496726,-0.851945,0.294775,0.849336,-0.437877
73,-0.357274,1.48491,1.96058,29.7315,169.982,11.951,-0.122514,-0.955274,0.245401,-0.110542,0.151065,-0.495936,-0.855118,0.288324,0.849537,-0.441765
74,-0.366255,1.48688,1.97313,29.3272,170.839,11.9487,-0.120477,-0.956997,0.242922,-0.103103,0.138806,-0.489796,-0.860717,0.280685,0.852948,-0.440109
75,-0.37081,1.48862,1.9821,28.7264,171.274,11.8457,-0.118445,-0.958832,0.238424,-0.0988243,0.133032,-0.480627,-0.866776,0.274261,0.85825,-0.433806
76,-0.376542,1.49117,1.99582,27.971,171.693,11.8445,-0.117268,-0.960837,0.232504,-0.0947752,0.127597,-0.469024,-0.87392,0.269422,0.864381,-0.424568
77,-0.377482,1.49206,2.00057,27.6678,171.602,11.7301,-0.116372,-0.961528,0.229952,-0.0950956,0.129354,-0.464345,-0.876157,0.267525,0.867159,-0.420079
78,-0.379965,1.49392,2.01026,27.0572,171.523,11.5011,-0.114354,-0.962982,0.224917,-0.0948735,0.131283,-0.45488,-0.880823,0.262919,0.872671,-0.411483
79,-0.381955,1.49584,2.02045,26.6787,171.439,11.0406,-0.110484,-0.964149,0.222021,-0.0944255,0.133021,-0.448987,-0.883582,0.254975,0.877,-0.407257
80,-0.383987,1.49982,2.04108,25.6112,171.494,10.2611,-0.103333,-0.967076,0.213681,-0.0917946,0.133384,-0.432263,-0.891828,0.239091,0.887326,-0.394321
81,-0.384198,1.50202,2.05185,24.9917,171.727,9.92103,-0.0997492,-0.968772,0.208908,-0.0888183,0.130412,-0.422488,-0.896937,0.230378,0.892815,-0.387049
82,-0.383667,1.5042,2.06288,24.2813,172.213,9.77088,-0.0972948,-0.970618,0.203411,-0.0840082,0.123498,-0.411216,-0.903133,0.223049,0.898315,-0.378522
83,-0.382335,1.50748,2.07935,23.2294,172.877,9.60082,-0.0942751,-0.973156,0.195144,-0.077447,0.113942,-0.394414,-0.911842,0.213715,0.906062,-0.365209
84,-0.380803,1.50979,2.09034,22.608,173.502,9.53869,-0.0924715,-0.974711,0.190401,-0.0716554,0.104473,-0.384425,-0.917226,0.207553,0.910393,-0.35792
85,-0.378401,1.512,2.10114,22.1202,174.09,9.42086,-0.0903438,-0.975999,0.186782,-0.0661565,0.0953882,-0.376551,-0.921472,0.201064,0.913901,-0.352644
86,-0.374135,1.51533,2.11722,21.5229,174.791,9.31909,-0.0881801,-0.977466,0.182285,-0.0596452,0.0844545,-0.366873,-0.92643,0.194131,0.917993,-0.345835
87,-0.370562,1.51711,2.12762,21.1043,175.03,9.28809,-0.0874349,-0.978297,0.178907,-0.0572963,0.0808202,-0.360068,-0.929419,0.191576,0.920695,-0.340029
88,-0.367021,1.51816,2.13793,20.8855,175.111,9.31264,-0.0874659,-0.978671,0.177086,-0.0565034,0.0796186,-0.356502,-0.930896,0.191213,0.921981,-0.336733
89,-0.361997,1.51886,2.15325,20.6473,175.118,9.47267,-0.0887658,-0.978932,0.174975,-0.0565373,0.0796287,-0.352615,-0.932375,0.193576,0.923009,-0.33254
90,-0.356718,1.51826,2.16795,20.4412,175.081,9.59427,-0.0898125,-0.979145,0.173122,-0.0569072,0.0803436,-0.349245,-0.933581,0.195583,0.923925,-0.328802
91,-0.35351,1.51704,2.17671,20.4092,175.151,9.71899,-0.0907653,-0.979131,0.172842,-0.0564777,0.0792219,-0.348723,-0.933872,0.197266,0.923774,-0.328218
92,-0.34984,1.51486,2.18994,20.4867,175.292,10.0006,-0.0929747,-0.978853,0.17348,-0.0557483,0.0768802,-0.34999,-0.933593,0.201359,0.922521,-0.329257
93,-0.348442,1.51359,2.19815,20.6778,175.664,10.1851,-0.0940231,-0.978576,0.17533,-0.0529865,0.0707325,-0.353112,-0.932904,0.202598,0.920838,-0.333184
94,-0.347221,1.51177,2.21004,20.7031,176.269,10.3039,-0.0941147,-0.978705,0.175991,-0.0480228,0.0608736,-0.353526,-0.933442,0.201124,0.920339,-0.335447
95,-0.347144,1.51085,2.21753,20.7205,176.819,10.3438,-0.0936118,-0.978864,0.176574,-0.0434002,0.0519069,-0.35381,-0.933876,0.198593,0.920117,-0.337559
96,-0.347501,1.51097,2.22007,20.6113,177.464,10.0848,-0.0903979,-0.979472,0.17625,-0.0374095,0.0414179,-0.352026,-0.935073,0.190271,0.921529,-0.338499
97,-0.349639,1.51112,2.23211,20.5825,179.272,9.67277,-0.0840833,-0.980294,0.177485,-0.0212891,0.0118921,-0.351556,-0.936091,0.17241,0.922858,-0.344396
98,-0.352108,1.51194,2.23725,20.6247,181.003,9.84085,-0.0828218,-0.980318,0.179086,-0.0067716,-0.0163878,-0.352245,-0.935764,0.164809,0.922137,-0.350002
99,-0.357062,1.51318,2.24554,20.5804,183.337,10.3859,-0.0838357,-0.979932,0.180418,0.012373,-0.0545004,-0.351521,-0.934592,0.159842,0.920842,-0.35567
100,-0.361821,1.51408,2.2513,20.3931,184.982,11.0063,-0.0866371,-0.979482,0.180146,0.0256227,-0.0814086,-0.34846,-0.933782,0.160487,0.920083,-0.357339
101,-0.367147,1.51491,2.25696,19.9618,186.527,11.4691,-0.0884313,-0.979334,0.177774,0.038493,-0.106836,-0.341393,-0.933829,0.159521,0.921152,-0.355009
102,-0.37453,1.51653,2.26527,19.399,188.751,11.9689,-0.089685,-0.978816,0.174914,0.0572764,-0.143501,-0.332144,-0.932249,0.155533,0.922723,-0.352691
103,-0.377045,1.51748,2.26763,19.0299,189.331,11.7212,-0.0869938,-0.979209,0.172088,0.0629812,-0.153285,-0.326062,-0.932838,0.148694,0.925636,-0.347978
104,-0.387959,1.5205,2.27783,18.1583,191.972,11.6808,-0.0835641,-0.978664,0.166603,0.086477,-0.197108,-0.311643,-0.929531,0.134748,0.930521,-0.340549
105,-0.393431,1.52225,2.28249,17.7933,193.163,11.5436,-0.0810664,-0.978265,0.164243,0.0972116,-0.216827,-0.305584,-0.927149,0.126676,0.932905,-0.337107
106,-0.399746,1.52426,2.28685,17.4182,194.206,11.4425,-0.0791531,-0.977864,0.161692,0.10664,-0.234156,-0.299344,-0.924967,0.120316,0.935181,-0.333107
107,-0.407037,1.52735,2.29259,16.9652,195.823,11.3309,-0.0765052,-0.976865,0.158831,0.121052,-0.260806,-0.291791,-0.920238,0.111017,0.937839,-0.328836
108,-0.420083,1.53317,2.30056,17.1338,198.583,11.4847,-0.0737098,-0.973378,0.162247,0.144147,-0.304537,-0.294605,-0.905795,0.0967202,0.936486,-0.337105
109,-0.424911,1.53468,2.30415,17.6169,199.686,11.5537,-0.0719585,-0.97135,0.167115,0.152885,-0.321061,-0.302651,-0.897398,0.0886949,0.933789,-0.346657
110,-0.429557,1.5362,2.30702,17.6344,200.817,11.4292,-0.0692219,-0.969849,0.167788,0.162632,-0.338687,-0.302943,-0.890796,0.0796939,0.934111,-0.347973
111,-0.436744,1.53801,2.31078,17.3538,202.352,11.2716,-0.0661401,-0.967992,0.166103,0.176147,-0.362989,-0.298272,-0.882765,0.0695291,0.936071,-0.344873
112,-0.440741,1.53856,2.31206,16.8638,203.059,11.1484,-0.0649767,-0.967495,0.1622,0.18282,-0.374834,-0.290097,-0.880536,0.0664223,0.938938,-0.337613
113,-0.44537,1.53987,2.31327,16.336,203.934,11.012,-0.0635897,-0.966703,0.15804,0.19096,-0.389303,-0.28127,-0.877115,0.0625858,0.941959,-0.329842
114,-0.448119,1.54065,2.31365,16.1927,204.135,11.0646,-0.0640308,-0.966485,0.157039,0.192734,-0.392659,-0.278869,-0.876385,0.0632362,0.942478,-0.328233
115,-0.450649,1.5417,2.31385,16.2342,204.145,11.1659,-0.0647913,-0.966368,0.157562,0.192637,-0.392734,-0.279564,-0.87613,0.0645198,0.941952,-0.329489
116,-0.452538,1.54258,2.31371,16.04,203.613,10.9765,-0.064287,-0.967558,0.155318,0.188615,-0.384961,-0.276308,-0.880602,0.065812,0.943487,-0.32481
117,-0.455119,1.54376,2.31337,15.6925,202.88,10.6427,-0.063088,-0.969283,0.151449,0.183231,-0.374315,-0.270475,-0.886979,0.0667998,0.946166,-0.316714
118,-0.456224,1.54455,2.31256,15.1635,201.875,10.2192,-0.0617444,-0.971614,0.145779,0.175793,-0.359607,-0.261574,-0.895691,0.0687295,0.949872,-0.304991
119,-0.45723,1.5454,2.31167,14.6653,200.246,9.53694,-0.0588109,-0.974867,0.1397,0.163279,-0.334783,-0.253172,-0.907648,0.0690454,0.95405,-0.291582
120,-0.457244,1.54587,2.31083,14.5114,198.913,9.0249,-0.0562989,-0.977111,0.137018,0.152676,-0.313791,-0.250573,-0.915832,0.0681817,0.956113,-0.284955
121,-0.45737,1.54686,2.3097,14.2914,197.333,8.54768,-0.0544083,-0.979573,0.133773,0.139934,-0.288708,-0.246854,-0.925046,0.069155,0.958289,-0.277308
122,-0.45648,1.5485,2.30792,13.7683,195.12,7.93198,-0.0523363,-0.982894,0.12757,0.122089,-0.253355,-0.237997,-0.93764,0.0717322,0.961973,-0.263556
123,-0.45467,1.54963,2.30682,13.3116,193.331,7.72148,-0.053003,-0.985214,0.122623,0.107277,-0.224381,-0.230247,-0.94691,0.0781292,0.964309,-0.252991
124,-0.452645,1.55136,2.3052,12.5359,190.75,7.31821,-0.052953,-0.988286,0.11442,0.0859896,-0.182082,-0.217052,-0.959028,0.0849876,0.968208,-0.235265
125,-0.451859,1.55244,2.30445,12.0442,189.005,7.07168,-0.0529234,-0.990033,0.109204,0.0714684,-0.153071,-0.208665,-0.965934,0.0891826,0.970547,-0.223795
126,-0.45097,1.55345,2.30391,11.5833,187.209,6.86554,-0.0531207,-0.991525,0.104276,0.0564078,-0.122938,-0.200793,-0.971889,0.0935771,0.972609,-0.212778
127,-0.447604,1.55493,2.30283,10.8929,184.738,6.48995,-0.0523842,-0.993262,0.0970117,0.0357168,-0.081116,-0.188974,-0.978626,0.0971325,0.975689,-0.196458
128,-0.445246,1.55649,2.302,10.1799,182.385,6.20763,-0.0520765,-0.99448,0.0896929,0.0158957,-0.0409577,-0.17674,-0.983405,0.100727,0.978486,-0.180051
129,-0.443884,1.55714,2.30187,9.78403,180.967,6.10007,-0.0522941,-0.994949,0.0856014,0.0038539,-0.0166218,-0.169935,-0.985315,0.1034,0.979875,-0.170741
130,-0.442753,1.55822,2.30177,9.40129,179.854,6.08193,-0.052976,-0.995227,0.0817668,-0.0056187,0.0025205,-0.163348,-0.986565,0.106365,0.981016,-0.162158
131,-0.441295,1.55995,2.30178,8.68628,178.21,6.14227,-0.0545969,-0.995511,0.0747769,-0.0196135,0.0308857,-0.151024,-0.988048,0.111637,0.982855,-0.146741
132,-0.440439,1.56103,2.30194,8.1656,177.546,6.26032,-0.0559754,-0.995663,0.0699094,-0.0252102,0.0423752,-0.142035,-0.988954,0.11499,0.983959,-0.13639
133,-0.439912,1.56257,2.30235,7.43465,176.404,6.41709,-0.0578561,-0.995727,0.0629482,-0.0348866,0.0621913,-0.129395,-0.989641,0.11961,0.98538,-0.121322
134,-0.439314,1.56362,2.30258,6.9697,175.791,6.53404,-0.059074,-0.995729,0.0585561,-0.0400549,0.0728494,-0.121344,-0.989934,0.122334,0.986163,-0.11188
135,-0.438257,1.56459,2.30298,6.55186,175.337,6.63126,-0.0600151,-0.995735,0.0546526,-0.0438515,0.0807691,-0.114102,-0.99018,0.124311,0.986823,-0.103575
136,-0.437666,1.56603,2.30355,5.94417,174.671,6.76378,-0.0612538,-0.995696,0.0489647,-0.0493958,0.0923679,-0.103559,-0.990325,0.126818,0.987701,-0.0914566
137,-0.437215,1.5666,2.30418,5.65197,174.465,6.83049,-0.0618065,-0.995705,0.0462848,-0.0510747,0.0959893,-0.0984855,-0.990498,0.12781,0.988075,-0.0858585
138,-0.437152,1.56763,2.30484,5.20365,174.177,6.91947,-0.0625085,-0.995722,0.0421916,-0.0533825,0.101034,-0.090696,-0.99074,0.128987,0.988625,-0.0773485
139,-0.437226,1.56807,2.30548,4.89719,173.994,7.03209,-0.0634219,-0.9957,0.0393741,-0.054859,0.104252,-0.0853681,-0.99088,0.130618,0.988855,-0.071451
140,-0.437285,1.56835,2.30592,4.9266,173.899,7.11556,-0.0641925,-0.995596,0.0395368,-0.055724,0.105881,-0.0858794,-0.990663,0.132226,0.988632,-0.0715712
141,-0.437386,1.56823,2.30631,4.89738,173.774,7.17395,-0.0647301,-0.995513,0.0391835,-0.0568214,0.10806,-0.0853714,-0.990472,0.133332,0.988549,-0.0706592
142,-0.437346,1.5682,2.30664,4.80505,173.515,7.16031,-0.0646565,-0.995427,0.038242,-0.0590158,0.112547,-0.0837656,-0.990109,0.133235,0.988714,-0.0685026
143,-0.437218,1.56804,2.3074,4.81971,173.081,7.11929,-0.064452,-0.995213,0.0381467,-0.0627782,0.120038,-0.0840206,-0.989207,0.133076,0.988782,-0.0678359
144,-0.43692,1.56791,2.30797,4.82424,172.607,7.06823,-0.0641685,-0.994972,0.0379487,-0.0668837,0.128225,-0.0840994,-0.988173,0.132768,0.988885,-0.0669321
145,-0.4362,1.56813,2.30879,4.70839,171.842,6.9794,-0.0635802,-0.994599,0.0365707,-0.0734355,0.141427,-0.0820845,-0.98654,0.131845,0.98924,-0.0634083
146,-0.435133,1.56839,2.30955,4.57369,170.953,6.85604,-0.0627021,-0.994121,0.0349949,-0.0810407,0.15674,-0.0797412,-0.984416,0.130339,0.989688,-0.0594155
147,-0.433389,1.56876,2.31071,4.45777,169.135,6.59007,-0.060852,-0.992899,0.0332154,-0.096671,0.187927,-0.0777243,-0.979103,0.127262,0.990388,-0.0541939
148,-0.42862,1.5699,2.31335,4.05687,165.466,6.14651,-0.0576196,-0.98968,0.0282834,-0.128113,0.250323,-0.0707467,-0.965574,0.121297,0.99176,-0.0412193
149,-0.424885,1.57073,2.31536,3.71357,162.459,5.75763,-0.0545446,-0.986293,0.024328,-0.153815,0.300759,-0.0647687,-0.951498,0.115078,0.992866,-0.0312096
150,-0.418895,1.57235,2.3187,2.7755,157.886,5.53206,-0.0519872,-0.979782,0.014489,-0.19265,0.376004,-0.0484227,-0.925352,0.107455,0.994175,-0.0083614
151,-0.414948,1.57323,2.32176,2.13701,154.512,5.22125,-0.0485278,-0.973996,0.0081236,-0.221157,0.430023,-0.0372892,-0.902048,0.098125,0.995158,0.0056398
152,-0.408963,1.57527,2.32649,1.09993,149.748,4.95458,-0.0442263,-0.9643,-0.0020209,-0.261085,0.503707,-0.0191961,-0.863661,0.0842396,0.99608,0.0269912
153,-0.405428,1.57626,2.32983,0.515586,146.835,4.72842,-0.0408185,-0.957531,-0.0074644,-0.285328,0.54703,-0.0089986,-0.837065,0.0739104,0.996556,0.037588
154,-0.402624,1.57696,2.3329,0.173085,144.465,4.49676,-0.0378208,-0.951549,-0.0105345,-0.30498,0.581204,-0.0030209,-0.813753,0.0655511,0.996917,0.0431174
