frame_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,quat_x,quat_y,quat_z,quat_w,lookat_x,lookat_y,lookat_z,up_x,up_y,up_z
133,-1.77934,1.12148,-1.16716,9.05257,51.8412,14.2996,0.124662,0.423539,0.0773654,0.893917,0.776508,-0.157341,0.610147,-0.0327179,0.956948,0.28841
134,-1.78107,1.12218,-1.16471,8.6896,50.8168,14.5477,0.122049,0.415727,0.0817922,0.897544,0.766232,-0.151082,0.62455,-0.0453463,0.956828,0.287095
135,-1.78231,1.1226,-1.16332,8.37996,50.1263,14.6912,0.119657,0.410556,0.0848087,0.899963,0.759266,-0.145737,0.634252,-0.0543974,0.956979,0.285012
136,-1.78355,1.12278,-1.162,8.32333,49.6707,14.8552,0.11946,0.406875,0.0867835,0.901471,0.754307,-0.144759,0.640364,-0.0592551,0.956396,0.285999
137,-1.78516,1.12332,-1.16021,7.95567,48.9878,15.092,0.116895,0.401725,0.0907045,0.903728,0.747307,-0.138407,0.649904,-0.0700248,0.956216,0.28416
138,-1.7865,1.12359,-1.15918,7.77568,48.5268,15.4016,0.116195,0.398006,0.0942709,0.905098,0.742376,-0.135295,0.656181,-0.0781565,0.955223,0.285376
139,-1.78845,1.12381,-1.15835,7.64668,48.0162,15.9361,0.116598,0.393597,0.0994785,0.906416,0.736724,-0.133064,0.662972,-0.0885523,0.953018,0.289682
140,-1.78914,1.12492,-1.1573,7.51476,47.8369,16.0377,0.115755,0.392252,0.100936,0.906946,0.734871,-0.130782,0.665478,-0.0922767,0.952826,0.289151
141,-1.78948,1.12478,-1.15694,6.86707,47.5422,16.1259,0.110703,0.390695,0.104229,0.907876,0.732482,-0.119566,0.670204,-0.102751,0.953762,0.282453
142,-1.79013,1.12484,-1.15708,7.04754,47.5107,16.2189,0.11241,0.390114,0.104357,0.907901,0.731832,-0.122693,0.67035,-0.101786,0.952947,0.285537
143,-1.79076,1.12513,-1.15678,6.76571,47.4478,16.3007,0.110415,0.389914,0.106064,0.908034,0.731532,-0.11781,0.671552,-0.106515,0.953118,0.283233
