FrameID,SSIM,PSNR,RMSE
130,0.5483331572559504,12.146953729979593,62.97852630341663
140,0.6517623841149827,13.793688345848395,52.10216418888246
150,0.6387200006364778,14.077153213570533,50.42925122100748
160,0.6548849538972159,15.022340213714337,45.22964403087497
170,0.6745214370377234,15.54885332970352,42.569398524718466
180,0.6816472389491723,15.21390767352248,44.24302334024783
190,0.7199325966582739,15.104957823107782,44.801472602347964
200,0.7144469850547384,14.943494004034026,45.642085504364005
210,0.6422592784323476,14.159219894385542,49.95502558254155
220,0.5997270553511809,14.08375803295095,50.39091899426756
230,0.6242167270955399,14.57002341415831,47.64737832897682
240,0.6541858658918681,14.928315143725468,45.721916190904196
250,0.6762531518668174,15.29735726047608,43.81999436835401
260,0.6902215955403362,15.217667360705985,44.22387689240912
270,0.7229019769389824,16.498835688133585,38.159123979163134
280,0.775211783416318,15.886446714176506,40.94659988346782
290,0.8359603620625701,16.010843378728687,40.364354480222296
300,0.8260642552371072,16.01129263152261,40.362266803446566
310,0.8138146846765846,15.870190301726716,41.0233068345478
320,0.7715357104424072,15.529994416893754,42.661926150340925
330,0.7278517369199111,15.384189282548487,43.38411237034204
340,0.6974789833492959,15.041592977040658,45.129501006153674
350,0.6875074421433546,15.104700249455167,44.802801176682145
360,0.6935426114153248,15.363607468986073,43.48703590585073
370,0.691734227737336,15.300741252763874,43.80292557667387
380,0.6934983212884357,15.533609391817944,42.64417440453335
390,0.6993052258892197,15.394950362694917,43.33039641846717
400,0.7081739569890848,15.337886639051,43.6160014388367
410,0.7255823929831621,15.146331796896064,44.58857475093062
420,0.7655342429188033,15.253258784113887,44.043035275767735
430,0.762670775007051,14.79892780689834,46.40810019366699
440,0.7634912975671558,14.867013823827179,46.04574342928108
450,0.741174402279726,14.576749428972281,47.61049633583479
460,0.7348099918053389,14.647850769415138,47.22235502392487
470,0.723127405647593,14.680331723656188,47.04609641272132
480,0.7060622233800413,14.63333588694288,47.301333687618694
490,0.7236966296856395,15.069076525006475,44.98692970472316
500,0.693504359153004,14.82552106966402,46.26623154042677
510,0.678121753743247,14.705937438200733,46.90761030751732
520,0.6661341557464274,14.870714052683748,46.02613190881236
530,0.6470445355066211,14.754224357840059,46.64756328281349
540,0.6247934635391508,14.604657497248661,47.45776763274347
550,0.6568377067624144,14.692292847791173,46.98135498223084
560,0.6655338181510531,14.667157610004688,47.11750658609554
570,0.645996983195858,15.130250969477874,44.67120132715489
580,0.6339897159516833,16.133005095677294,39.800628086481645
590,0.6496693739913517,15.43798654823071,43.1162372528719
600,0.6438088424755383,14.967275343566687,45.51729168147867
610,0.6338174513089558,15.670105591698285,41.97927180912801
620,0.6567226967128116,15.931287192742383,40.73575976718151
630,0.657329252215389,15.249006176725688,44.06460400423928
640,0.655547996815776,14.966555789742099,45.52106256728749
650,0.6639189758136869,15.584652806231441,42.39430696809799
660,0.6692392042298323,16.240045160756882,39.31315714782993
670,0.6604389750661744,16.361120491012805,38.768960439473005
680,0.6680624959706623,16.97131351980008,36.13886464479932
690,0.6535784941822774,16.635762984832404,37.562287392725025
700,0.6421590372398841,16.747812851772952,37.080837788437805
710,0.6130398395179423,16.171914861063815,39.62273386145209
720,0.6371676619965728,16.086720511614672,40.01328015541238
730,0.596519179374612,15.911192896341877,40.830108652182396
740,0.6288699313353657,15.970466586648078,40.55242699289409
750,0.6147167453931629,15.54774613143461,42.57482523061448
760,0.5926756322071057,15.845616153866693,41.13953444896856
770,0.5840358886104373,14.796095175163666,46.42323721479794
780,0.5421463120941546,13.552010586590102,53.57222092037754
790,0.5164911440713206,12.423242525225273,61.006773128129005
800,0.4797575323247664,11.414241619526528,68.52169531915979
810,0.45893430976616106,10.742094232781344,74.03472521226037
820,0.4855629127599815,10.82129461694365,73.36272417269696
830,0.49014250030996925,10.707671864571227,74.32870857352012
840,0.5023758628822281,10.602774044476618,75.23180438508979
850,0.5008005472272731,10.465129886316069,76.43348928338686
860,0.5553689972074349,11.126198362559705,70.83212357378528
870,0.6122497063635013,12.18704567405651,62.68850266952289
880,0.5363634943596427,10.880513348123515,72.86425235043748
890,0.5682719050430814,11.742258024268148,65.9822740477729
900,0.559489891432597,11.61425789191756,66.96182566058306
910,0.5247794337152172,11.548910222536753,67.46750801337643
920,0.537655398872675,12.097340681931993,63.33928350789988
930,0.4758193856693062,11.160932701666278,70.54943586479155
940,0.47101210123362997,11.61502426599386,66.95591774031762
950,0.5162446967776976,12.739449318160528,58.82578272462906
960,0.5334064690385797,13.532420384762451,53.693184352749796
970,0.5670294113150934,14.420021205858703,48.47737778451661
980,0.6290448552834872,16.142643431789196,39.756487637160525
990,0.6785730592081297,17.55716745191077,33.78172388063314
1000,0.6841229342343186,17.766874583098684,32.97588434688877
1010,0.7063971595835935,18.33824548502251,30.876488702924895
1020,0.8231163639386279,22.462442967630587,19.20516452774657
1030,0.8101122131353468,21.737882309771123,20.875941200539998
1040,0.7943006691213039,22.54121863843068,19.03177297660555
1050,0.774793215393888,22.183814537199893,19.83122096417596
1060,0.8134277952232125,23.023785834369598,18.00324902205544
1070,0.8557666382168967,24.65028742341163,14.928831260387414
1080,0.8949283039525929,25.866700301899886,12.977922170576699
1090,0.9085465702613603,15.266214919461465,43.9773883266573
1100,0.8603948677313616,11.92774541427491,64.58815959341051
1110,0.7841299458564347,11.368424310449159,68.88409625252125
1120,0.7932672196159758,10.5057543269453,76.07683983383932
1130,0.8184080935886703,11.8572849891215,65.11423326054945
1140,0.8243490524097553,20.185726489603468,24.96053306009825
1150,0.8032777549789714,18.376156951847836,30.74201519157805
1160,0.8106368280014928,17.72163018302626,33.148102361916266
1170,0.8480757657965032,18.70543765624052,29.598404264655986
1180,0.8479394213570423,17.43201471769757,34.271999636782816
1190,0.8741217311659795,18.02019899695398,32.02803029175769
1200,0.8797377869492974,17.72143992463052,33.14882845608883
1210,0.8681279405632955,17.278002811460397,34.88510543129232
1220,0.8592534146597998,17.201972370028468,35.19180657283658
1230,0.8443260885690343,17.04227902662483,35.844805576746175
1240,0.8278248080434495,16.98432445226423,36.08477135592692
1250,0.7987179424422189,16.63933989937364,37.5468221454398
1260,0.7895483506853278,16.607484298781262,37.684778372817895
1270,0.7930241890621441,16.991508947900034,36.054936335731746
1280,0.7884908213684115,16.95736828473066,36.1969323568285
1290,0.8023571032575131,17.045268100100294,35.83247243314741
1300,0.8066058694966798,16.84482317363058,36.66899622342577
1310,0.8198598011921997,16.649077589645284,37.50475225163583
1320,0.8599025622518867,17.92371853910433,32.38577195637127
1330,0.7990062111614185,15.515619419542206,42.732589358442944
1340,0.7549542822557266,15.145923102262513,44.590672813501975
1350,0.7035758706083165,14.794935190277222,46.42943736835217
1360,0.699556256328107,14.89229390115411,45.91192321170176
1370,0.6828912707638932,15.215953149399732,44.232605595410085
1380,0.6826163054647342,15.245431558183554,44.08274222306006
1390,0.6447989201967798,15.189578968362413,44.36711935783126
1400,0.6646339734893477,15.187989442823852,44.3752393231405
1410,0.6896374539189258,15.152470988125069,44.55707065840688
1420,0.6937107388731144,14.151888959422038,49.997205675418904
1430,0.712109514699624,14.036059718929252,50.66840047527344
1440,0.7561904813640682,14.301812814983922,49.141627963260966
1450,0.7818144195952925,14.460390410046857,48.25259338758334
1460,0.7786850996964092,14.559538348268756,47.70493001083783
1470,0.7842816584796877,14.992254452700124,45.3865799030299
1480,0.8759086080714233,14.194830709376884,49.75063690877868
1490,0.7746006393786797,13.41031653798887,54.45331872758702
1500,0.7483170939192312,13.83675666814341,51.84445900934823
1510,0.6976389104236415,13.975497690005854,51.02291842929035
1520,0.677276831843091,14.037658816541398,50.65907313360858
1530,0.6827869475814324,13.944095055065741,51.20771860586964
1540,0.6830238108699428,14.14955987221015,50.01061402748583
1550,0.6612344001522862,13.627703029734654,53.107398646859124
1560,0.6982269861482598,14.195321350011085,49.74782671941883
1570,0.6706549185892658,13.750302453788304,52.36306479401152
1580,0.6426838442653645,13.326702800686514,54.98003859818309
1590,0.6234403592252148,13.17340756165905,55.95898162627569
1600,0.6076282149357722,12.919784051637626,57.6170445962929
1610,0.6067033434093919,13.031056926167771,56.88363409145886
1620,0.6267364903085814,14.171319326026167,49.88548674950756
1630,0.5883311307005085,12.998138297312419,57.09962625278105
1640,0.5792414142612224,13.210570867283288,55.72006791154536
1650,0.5996862232566095,13.24483190107946,55.50071593653353
1660,0.6147736702899879,13.13287363610926,56.22073235718929
1670,0.6114564167843817,13.066848946073863,56.649715498901166
1680,0.6066832897124906,12.668306115567464,59.309583559158334
1690,0.6424145341547804,12.894938534244716,57.78209097579469
1700,0.6910032086176479,14.039607449696597,50.64770931467216
1710,0.6964924220902731,14.087998296546733,50.36632524025634
1720,0.7010020873152989,14.288624141978994,49.2163013918059
1730,0.7314840480619612,14.01620730495457,50.78434029351586
1740,0.7349928224566636,14.043979701188254,50.622220987458476
1750,0.7546424095203218,14.65731177148028,47.17094663797504
1760,0.7458412268609127,14.039201510387262,50.65007641550365
1770,0.7956233139197032,16.62186595946752,37.62243343377713
1780,0.7041182259443005,13.71638710385253,52.567923871578444
1790,0.7165083964735434,13.972662949052655,51.03957306882199
1800,0.7299048887735817,14.330666724731111,48.97865380235881
1810,0.7151887694921091,14.045029686824568,50.616101937527155
1820,0.7406621532675648,14.167724310088385,49.90613820215005
1830,0.7226738554365623,14.106009029441694,50.261995733616175
1840,0.7381192040574994,14.045063696224949,50.61590375173639
1850,0.7718226574807069,14.092820698194263,50.338369642483514
1860,0.7734160983308342,14.243758641550748,49.471177603179996
1870,0.7309416722413223,13.757939571986391,52.317044504236506
1880,0.791801260399592,15.31803173371614,43.7158164430554
1890,0.7818440277225225,15.114313334413973,44.753243226292646
1900,0.7260212835088714,13.77555088885924,52.21107509393946
1910,0.7627592907126813,14.081406656281246,50.404562279613536
1920,0.7825804950093224,14.927481123493944,45.72630662591347
1930,0.7317443324163174,13.550282186681352,53.58288228482656
1940,0.7499788814498553,13.864435941005901,51.67950954142828
1950,0.7620840538154665,14.158138257003262,49.96124677459229
1960,0.7734589455569477,14.169679767413477,49.89490408069033
1970,0.7750525055742487,14.362517824000296,48.79937830802048
1980,0.7701410931567341,14.30609853293789,49.11738689912483
1990,0.7621688050973517,14.588060033184773,47.548539179992275
2000,0.7748126166582208,14.816223373265755,46.315783136064994
2010,0.7902566997988983,14.911263230361648,45.81176443648851
2020,0.8003843198193517,14.67660284969995,47.066297754483784
2030,0.8096719649001244,14.06770933554408,50.48411108169266
2040,0.8587075315090962,14.90511592250584,45.844198500295036
2050,0.8954170311386612,14.549417996628977,47.760545734440065
2060,0.9018328042272011,14.898567556163442,45.87877386457191
2070,0.8460150055900834,15.356561594727507,43.522326303114056
2080,0.8336929153291655,13.648018984411777,52.98332768262984
2090,0.8283447104431718,14.02063248334722,50.75847391273283
2100,0.8025187772244612,13.635058663758182,53.06244375502227
2110,0.8014822391817429,13.810259604589197,52.002856531107575
2120,0.7946325031532914,14.434038609428367,48.3992074442598
2130,0.7910426167618261,13.827538959608551,51.899507000459614
2140,0.7610771384921113,13.872583442739735,51.631056073457415
2150,0.7234213589729409,13.913541078064725,51.388166966741295
2160,0.7501147657516939,14.903090825365034,45.85488822611709
2170,0.7309902483612665,14.595280162783691,47.50903096811607
2180,0.7078275824391871,14.377071981268406,48.71767808489228
2190,0.7012952149907025,14.233335203242799,49.53058076393134
2200,0.6911862239662842,13.95843346982359,51.123256122107584
2210,0.6887225470824162,14.008951389526468,50.82678163776122
2220,0.7002872997287626,15.131502851962786,44.66476340691931
2230,0.6907925828516478,14.017696960501887,50.77563137703651
2240,0.7233910504570641,14.297938173224086,49.16355417770112
2250,0.7439538732454607,14.597355840121558,47.497679035143285
2260,0.7326838839534302,14.655154965471135,47.18266117936108
2270,0.7224771871229131,14.741705063657072,46.714846619440706
2280,0.7355836163625296,14.809140591000906,46.353566069882454
2290,0.727255356201388,15.042828449186965,45.123082288137994
2300,0.7506519046050409,15.367781239119743,43.46614440278431
2310,0.7110612546865985,14.814491635865314,46.32501820274433
2320,0.6790732863337102,13.954658787787196,51.14547790728077
2330,0.7054741236741621,13.700337583233448,52.66514706526663
2340,0.6651192360633029,13.098747650718312,56.44205243852662
2350,0.6855744943345559,13.219632251882052,55.66196935011169
2360,0.6979539521943527,12.85032673701501,58.079630345452664
2370,0.7509323181359185,14.186624524892743,49.79766212324808
2380,0.7230601349922349,12.944054557467318,57.45627316534218
2390,0.7161450664953136,12.700124030354917,59.09271975236114
2400,0.699802444528144,12.94930632323656,57.42154377126786
2410,0.7116188548980261,13.28018848158262,55.275255200993996
2420,0.7275476082054624,13.556507992421112,53.54448931621678
2430,0.7831888781813751,14.695350756749495,46.96481788283126
2440,0.7949906505186953,15.173970381090843,44.44691897266294
2450,0.7830085824171048,14.481426199566146,48.13587497266206
2460,0.7802797219143863,14.46535162784238,48.22504027788801
2470,0.7714599691285526,14.515267549884946,47.94869624618258
2480,0.7858558913857557,14.700430867858906,46.93735762882771
2490,0.7632174561301159,14.479328491621239,48.14750155389533
2500,0.8031332399539183,15.28583974382834,43.87813835807427
2510,0.7949162926555422,15.263089083525937,43.99321754448027
2520,0.8228698475860341,16.30480088042958,39.021156468008996
2530,0.8085282903605252,14.75513834998406,46.64265494699247
2540,0.810910985397478,15.379104023934417,43.40951955775708
2550,0.809111071277869,14.652389078622612,47.197688158499915
2560,0.8188500520961103,14.598009641206794,47.4941039418968
2570,0.7871560059371356,13.681700320052315,52.778271688877666
2580,0.7666664990587001,13.367193155857429,54.72433875946848
2590,0.7789700133039977,13.377244253305099,54.66104972851298
2600,0.7404079959934634,13.703329649714878,52.647008395512835
2610,0.7275904171307491,13.496363380454696,53.91653963765293
2620,0.7354206551555006,14.048425906989618,50.59631469291219
2630,0.6703265879815281,13.145354076321334,56.14000883146207
2640,0.6996156387250011,13.21533731498688,55.68949949049103
2650,0.6973603073607166,13.065015684466886,56.66167336543661
2660,0.7128929532220444,12.943826551399182,57.45778142200041
2670,0.7284104893018313,13.988787149287095,50.944912771099155
2680,0.6942912653542407,12.87523724257328,57.91330077557908
2690,0.6687599500130714,13.01873110766929,56.964412813359786
2700,0.6683726120975364,13.057981859845306,56.70757651472746
2710,0.6682031392937867,12.994384034104327,57.12431150312345
2720,0.6649934694918535,13.045133859639504,56.79151933473288
2730,0.643065692774401,13.377306636469237,54.66065714731127
2740,0.6487612157409014,13.011251708082991,57.01348586350534
2750,0.6830099500507996,13.082953133881741,56.54478065752703
2760,0.7202636993018864,13.408498490435562,54.46471756967053
2770,0.7229846288452716,13.171174161738868,55.97337219069224
2780,0.7053574657303665,13.016235137683339,56.980784411561615
2790,0.710241630720327,13.295202987022567,55.17978844342432
2800,0.7242607420452732,13.111048892746716,56.36217392773228
2810,0.7409007305987779,13.203826104101726,55.763352437510676
2820,0.782608731543104,14.877380806950791,45.990818636762185
2830,0.7432272414517427,13.342946722279883,54.87731373222441
2840,0.706964814882704,12.791287137400293,58.47575307799991
2850,0.705169241447471,13.100316752449801,56.43185713016774
2860,0.7051003603051509,13.022038393837235,56.94272686530864
2870,0.7453005158147148,13.430295032365695,54.328214082354584
2880,0.686848203597755,13.189086102480667,55.85806348758103
2890,0.6858396108616195,13.294436678058663,55.18465687183009
2900,0.6710142782857428,13.06192524200175,56.68183719488206
2910,0.6609294048943685,12.845738776953407,58.1103165990179
2920,0.6895088867701622,13.127032929540825,56.258549925997116
2930,0.6629106177513607,13.247636689675131,55.48279691491229
2940,0.7021117424289572,13.470164558382294,54.07941095348238
2950,0.6921355988404452,13.054951276018869,56.72736574255529
2960,0.6895973929980231,13.36272842182138,54.752475477080914
2970,0.7186174085039617,14.070011878359193,50.470730020433805
2980,0.6850061070196231,12.90154275032977,57.73817372693848
2990,0.6929023992960072,12.99263845781378,57.13579275240152
3000,0.7038895242767219,12.919042642463559,57.62196287529817
3010,0.6839267236999468,12.44325176920653,60.866396666282576
3020,0.6576208632848942,12.143608342911634,63.00278727549911
3030,0.7002100662996326,12.44432401409247,60.85888337091029
3040,0.6931738207967966,12.201767063524722,62.582344258466016
3050,0.7125254354688995,12.31093287612497,61.80072025996024
3060,0.7242451672693747,12.716613902347472,58.9806406162819
3070,0.6913478112671664,12.378811184803315,61.319643486495615
3080,0.6414572915446479,12.190591048630452,62.66291992792514
3090,0.7082375232342818,12.520622294519407,60.32663007162193
3100,0.7686889407704318,13.218848271486854,55.66699357491356
3110,0.7834279372835268,13.527580744708445,53.723109680336734
3120,0.7799673227052913,14.696377811135566,46.95926490293571
3130,0.6956720100939612,12.44910032471928,60.82542669158092
3140,0.7424680461461067,12.632443765495404,59.55496752465528
